player1,player2,score1,score2,round,tourneyName,eventName,date
PMMadness,Zaran,3,2,Losers Round 4,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
SquidgeLuke,Samson,3,0,Losers Round 4,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Smitty_FGC,Cowhunter,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dende,PlantainPapi,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
mike_Saftig,Jarrrd,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
KudoGio,CrispyCthulhu,3,2,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
ducker33pooltoy,Dende,1,3,Grand Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dende,ducker33pooltoy,3,2,Grand Final Reset,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Marvelo,Mst_Towelette,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Remi Celeste,Xerker,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
MjKurase,Skar,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Envy,Conraderino,2,3,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
ducker33pooltoy,Hamilton Rye,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
cheryo,HenshinHarrison,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Rat,YawnsinBraille,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dany,HonoredOgre,3,1,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
OneTrueSnorlax,Samson,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Zippy,Tensorial,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
TheKingJus25,SquidgeLuke,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
MacMens,PMMadness,3,0,Winners Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
YawnsinBraille,Identity,2,3,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
HonoredOgre,Forza0357,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Hamilton Rye,Yeet The Child,3,2,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
HenshinHarrison,Somnium,0,3,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Skar,CozyNines,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Envy,Mystery Solver,3,1,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Xerker,Memelord,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Mst_Towelette,galaxybutter,1,3,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
CrispyCthulhu,Gono,3,1,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Jarrrd,Deity,1,3,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Cowhunter,Parjay,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
PlantainPapi,Banana_Van,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
SquidgeLuke,hoke,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
PMMadness,Icebound,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Samson,Aboii,3,0,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Tensorial,Zaran,0,3,Losers Round 3,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Identity,drPancakes,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
SSK,Forza0357,2,3,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Somnium,JahDrop,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Yeet The Child,Morrttimer,3,1,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Mystery Solver,CornwallisThe3rd,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
CozyNines,Bep,3,1,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Memelord,SINIB,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Microwave,galaxybutter,1,3,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Gono,Dazzie,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Deity,archaicProspect,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Ferno,Parjay,-1,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Banana_Van,Zaboi,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
calamarikurusu,hoke,2,3,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Icebound,EveyDeevey,3,0,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Zaran,Yatterman,3,1,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Aboii,Silverhawk112,0,-1,Losers Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Marvelo,ducker33pooltoy,1,3,Winners Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Remi Celeste,Yatterman,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Marvelo,Silverhawk112,0,-1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Zaran,Xerker,1,3,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Aboii,Mst_Towelette,2,3,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
MjKurase,EveyDeevey,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Envy,hoke,3,1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Conraderino,Acorn,3,2,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
baccpack,Skar,2,3,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
ducker33pooltoy,Zaboi,3,2,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
cheryo,Parjay,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Ferno,HenshinHarrison,-1,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Hamilton Rye,Banana_Van,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Rat,Dazzie,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dany,archaicProspect,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
HonoredOgre,Deity,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
XyberPX,YawnsinBraille,2,3,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
OneTrueSnorlax,galaxybutter,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Zippy,SINIB,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Microwave,Samson,2,3,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Tensorial,Memelord,3,1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
TheKingJus25,CornwallisThe3rd,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
MacMens,Bep,3,1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
SquidgeLuke,Saint,3,1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
PMMadness,diplohmatt,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Smitty_FGC,JahDrop,3,1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dende,Morrttimer,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Somnium,Cowhunter,0,3,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
PlantainPapi,Yeet The Child,3,1,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
mike_Saftig,Forza0357,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
KudoGio,drPancakes,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Jarrrd,nobody,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
CrispyCthulhu,Identity,3,0,Winners Round 2,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Identity,TurtleAndBeyond,0,-1,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
nobody,SSK,-1,0,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
diplohmatt,CozyNines,-1,0,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Saint,Mystery Solver,2,3,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
XyberPX,Gono,1,3,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Deity,~Zy~,3,0,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
baccpack,Icebound,-1,0,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Acorn,calamarikurusu,0,3,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Marvelo,Dende,2,3,Losers Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dende,Zippy,3,1,Losers Semi-Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Marvelo,Smitty_FGC,3,1,Winners Semi-Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Silverhawk112,TurtleAndBeyond,0,-1,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Yatterman,SSK,3,0,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
ducker33pooltoy,Dende,3,2,Winners Semi-Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Mystery Solver,Parjay,0,3,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Zaboi,CozyNines,3,0,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
~Zy~,SINIB,2,3,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
galaxybutter,Gono,3,0,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
calamarikurusu,JahDrop,2,3,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Icebound,Morrttimer,1,3,Winners Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Dende,Rat,3,0,Losers Quarter-Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Smitty_FGC,Zippy,0,3,Losers Quarter-Final,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
cheryo,Rat,0,3,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Remi Celeste,Zippy,0,3,Losers Round 1,9moons-monthly-13-guilty-gear-strive,double-elimination-bracket,10.8.22
Aarondamac,Lapriz,3,1,Winners Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MFCR,MjKurase,3,0,Winners Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Darkrai,Dany,3,0,Winners Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
CPU,Rat,2,3,Winners Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MjKurase,Lambo Xiao Long,3,0,Losers Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lapriz,Eddventure,1,3,Losers Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
CPU,Envy,3,0,Losers Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Dany,HonoredOgre,-1,0,Losers Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
JazzPanther,Lambo Xiao Long,1,3,Losers Round 5,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Eddventure,Nosferatu,3,0,Losers Round 5,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Envy,Lolo,3,1,Losers Round 5,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
HonoredOgre,Troid,3,0,Losers Round 5,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Darkrai,Aarondamac,3,1,Grand Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Aarondamac,Lambo Xiao Long,3,0,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Darkrai,Lolo,3,0,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
galaxybutter,Lapriz,0,3,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MFCR,Crescendo,3,0,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Envy,Dany,0,3,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Eddventure,MjKurase,2,3,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
mike_Saftig,CPU,2,3,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Rat,HonoredOgre,3,1,Winners Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
galaxybutter,JazzPanther,1,3,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lambo Xiao Long,Elucid,3,2,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Envy,Aeduo,3,1,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Eddventure,Ant,3,0,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Crescendo,Nosferatu,2,3,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lolo,Starks,3,1,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
HonoredOgre,Tensorial,3,1,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
mike_Saftig,Troid,1,3,Losers Round 4,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
JazzPanther,CornwallisThe3rd,3,0,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Elucid,S_Scout_,3,0,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Ant,Chanklatomica22,3,0,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Acorn,Aeduo,0,3,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Nosferatu,K20T00,3,1,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Starks,mimi,3,1,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Tensorial,Musty,3,1,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
EveyDeevey,Troid,1,3,Losers Round 3,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Darkrai,Aarondamac,3,0,Winners Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Aarondamac,K20T00,3,2,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lambo Xiao Long,Tsundahri,3,1,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Darkrai,ShimadaTiger,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lolo,EveyDeevey,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
BEPaw,galaxybutter,-1,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Envy,Musty,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lapriz,Ant,3,2,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Dany,Tensorial,3,1,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MFCR,S_Scout_,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
PlantainPapi,Crescendo,0,3,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
mike_Saftig,mimi,3,2,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
CPU,Sand,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Eddventure,CornwallisThe3rd,3,1,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Rat,Aeduo,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MjKurase,JazzPanther,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
HonoredOgre,Derishasu,3,0,Winners Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
JazzPanther,SSK,3,0,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
CornwallisThe3rd,djq#9903,3,0,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Derishasu,Acorn,1,3,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
PlantainPapi,Elucid,1,3,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Aeduo,DVD,3,1,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
S_Scout_,Shen Blaze,3,2,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Sand,Starks,2,3,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Ant,Bep,0,-1,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
mimi,Tetra,3,0,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
BEPaw,Chanklatomica22,-1,0,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Tensorial,AoiKypher,3,0,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Tsundahri,Nosferatu,2,3,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
K20T00,CoolGuy21,3,0,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Musty,Pez,3,1,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
EveyDeevey,BallsMcShooty,0,-1,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
ShimadaTiger,Troid,0,3,Losers Round 2,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Aarondamac,Eddventure,3,2,Losers Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Gay Goddess,djq#9903,0,3,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
boink?,Chanklatomica22,1,3,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
DVD,SleepyPip0,3,0,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Pez,Casper,3,0,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Troid,THE GUIDE,0,-1,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MFCR,Eddventure,0,3,Losers Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
ShimadaTiger,Acorn,3,1,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Darkrai,Rat,3,0,Winners Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
K20T00,SSK,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lambo Xiao Long,Gay Goddess,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Lolo,DVD,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Aarondamac,MFCR,3,1,Winners Semi-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
SleepyPip0,EveyDeevey,1,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Tsundahri,djq#9903,3,2,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Starks,Musty,1,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Elucid,galaxybutter,2,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Tensorial,Tetra,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Ant,Shen Blaze,3,1,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
AoiKypher,mimi,1,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
S_Scout_,Bep,0,-1,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
PlantainPapi,boink?,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
CPU,Pez,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Casper,Sand,0,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Chanklatomica22,Crescendo,1,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Nosferatu,CornwallisThe3rd,1,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
BallsMcShooty,Aeduo,0,3,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
HonoredOgre,Troid,3,1,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
JazzPanther,CoolGuy21,3,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
THE GUIDE,Derishasu,-1,0,Winners Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
MFCR,CPU,3,1,Losers Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Rat,Eddventure,0,3,Losers Quarter-Final,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
HonoredOgre,CPU,1,3,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
Eddventure,MjKurase,3,1,Losers Round 1,9moons-weekly-40-make-or-break-week-2-qualifier,double-elimination-bracket,10.29.22
NBNHMR,Smitty_FGC,3,1,Winners Semi-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
SQ,Chetoo,3,0,Winners Semi-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
Aarondamac,Remi Celeste,2,3,Winners Semi-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
Diaphone,Shine,3,0,Winners Semi-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
Aarondamac,BarfyCrayon,3,0,Losers Quarter-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
Shine,Dusty,2,3,Losers Quarter-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
Chetoo,MjKurase,3,1,Losers Quarter-Final,9moons-weekly-41-make-or-break-final-qualifier,double-elimination-bracket,11.5.22
