,title,date,console
1135,Puppy Luv: Spa & Resort,2007,DS
1136,Puppy Palace,2008,DS
1137,Purr Pals,2007,DS
1138,Pururun! Shizuku-Chan Aha-* DS Drill Kokugo,2008,DS
1139,Pururun! Shizuku-Chan Aha-* DS Drill Sansuu,2008,DS
1140,Pururun! Shizuku-Chan Meiro no Mori no Doubutu Tachi,2007,DS
1141,Puyo Pop Fever,2004,DS
1142,Puyo Puyo 7,2009,DS
1143,Puyo Puyo! 15th Anniversary,2006,DS
1144,Puyo Puyo!! 20th Anniversary,2011,DS
1145,Puyo Puyo Fever 2,2005,DS
1146,Puzzle - Geo,2009,DS
1147,Puzzle Bobble DS,2005,DS
1148,Puzzle Chronicles,2010,DS
1149,Puzzle City,2008,DS
1150,Puzzle de Harvest Moon,2007,DS
1151,Puzzle Expedition,2010,DS
1152,Puzzle Kingdoms,2009,DS
1153,Puzzle Mate: Crossword Mate,2008,DS
1154,Puzzle Mate: Nanpure Mate,2008,DS
1155,Puzzle Mate: Oekaki Mate,2008,DS
1156,Puzzle Pferdefreunde,2010,DS
1157,Puzzle Quest 2,2010,DS
1158,Puzzle Quest: Challenge of the Warlords,2007,DS
1159,Puzzle Quest: Galactrix,2009,DS
1160,Puzzle Series Vol. 1: Jigsaw Puzzle,2006,DS
1161,Puzzle Series Vol. 2: Crossword,2006,DS
1162,Puzzle Series Vol. 3: Sudoku,2006,DS
1163,Puzzle Series Vol. 4: Kakuro,2006,DS
1164,Puzzle Series Vol. 5: Slither Link,2006,DS
1165,Puzzle Series Vol. 6: Illust Logic,2006,DS
1166,Puzzle Series Vol. 7: Crossword 2,2006,DS
1167,Puzzle Series Vol. 8: Nankuro,2006,DS
1168,Puzzle Series Vol. 9: Sudoku 2 Deluxe,2006,DS
1169,Puzzle Series Vol. 10: Hitori ni Shitekure,2007,DS
1170,Puzzle Series Vol. 11: Nurikabe,2007,DS
1171,Puzzle Series Vol. 12: Akari,2007,DS
1172,Puzzle Series Vol. 13: Kanji Puzzle,2007,DS
1173,Puzzle Series: Jigsaw Puzzle Koinu Mekuri Hen,2006,DS
1174,Puzzle Series: Jigsaw Puzzle Koneko Mekuri Hen,2006,DS
1175,Puzzle Series: Jigsaw Puzzle Oden-Kun,2006,DS
1176,Puzzle Series: Jigsaw Puzzle Oden-Kun 2,2007,DS
1177,Puzzle Time,2010,DS
1178,Puzzle: Horse Friends,2009,DS
1179,Puzzle: Prinzessin Lillifee,2009,DS
1180,Puzzle: Sightseeing,2009,DS
1181,Puzzle: Tierbabys,2009,DS
1182,Puzzle: Underwater,2009,DS
1183,Puzzler Brain Games,2013,DS
1184,Puzzler Collection,2008,DS
1185,Puzzler World,2009,DS
1186,Puzzler World 2,2009,DS
1187,Puzzler World 2012,2011,DS
1188,Puzzler World 2013,2012,DS
1189,Quest Braintainment,2010,DS
1190,Questions pour un Champion: Le Jeu Officiel - Edition Speciale 20 Ans,2008,DS
1191,QuickSpot,2006,DS
1192,Quiz & Touch Kensaku: Mushi Zokan DS,2007,DS
1193,The Quiz 30000-Mon,2007,DS
1194,Quiz Kirameki Star Road,2006,DS
1195,Quiz Magic Academy DS,2008,DS
1196,Quiz Magic Academy DS: Futatsu no Jikūseki,2010,DS
1197,Quiz no Tabi,2008,DS
1198,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama ga Yoku naru Drill SP,2011,DS
1199,Quiz Taxi,2009,DS
1200,Quiz! Hexagon II,2010,DS
1201,Quiz! Nihongo-Ou,2006,DS
1202,Qupu!! Mame Goma!,2009,DS
1203,Raa Raa The Noisy Lion,2012,DS
1204,Rabbids Go Home,2009,DS
1205,Race Driver: Create and Race,2007,DS
1206,Radiant Historia,2010,DS
1207,Rafa Nadal Tennis,2007,DS
1208,Ragnarok Online DS,2008,DS
1209,Rain Drops,2008,DS
1210,Rainbow Islands Revolution,2005,DS
1211,Rakuraku Shindenzu Training DS,2008,DS
1212,Ram Racing,2011,DS
1213,Rango,2011,DS
1214,Rapala Pro Bass Fishing,2010,DS
1215,Rayman DS,2005,DS
1216,Rayman Raving Rabbids,2007,DS
1217,Rayman Raving Rabbids 2,2007,DS
1218,Rayman Raving Rabbids TV Party,2008,DS
1219,Reader Rabbit Kindergarten,2009,DS
1220,Reader Rabbit: on a Mission to Help the Lion Flowers,2009,DS
1221,Ready Steady Cook,2009,DS
1222,Real Adventures: Wild Horses,2008,DS
1223,Real Crimes: Jack the Ripper,2010,DS
1224,Real Crimes: The Unicorn Killer,2011,DS
1225,Real Football 2008,2007,DS
1226,Real Football 2009,2008,DS
1227,Real Stories FashionShop,2008,DS
1228,Real Stories Mission Equitation,2008,DS
1229,Real Stories Veterinaire,2008,DS
1230,Real Time Conflict: Shogun Empires,2005,DS
1231,Really? Really!,2009,DS
1232,Rec Room Games,2011,DS
1233,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,2011,DS
1234,Red Bull BC One,2008,DS
1235,Rekiken DS,2008,DS
1236,Rekishi Adventure: Quiz San Goku Shi Tsuu DS,2008,DS
1237,Rekishi Gunzou Presents: Monoshiri San Goku Shi,2008,DS
1238,Rekishi Taisen Gettenka: Tenkaichi Battle Royale,2010,DS
1239,Relaxuma * Rhythm: Mattari Kibun de Da Run Run Run,2009,DS
1240,Remindelight,2006,DS
1241,Remyuouru no Renkinjutsushi,2008,DS
1242,Resident Evil: Deadly Silence,2006,DS
1243,Restaurant Tycoon,2010,DS
1244,Retro Arcade Toppers,2010,DS
1245,Retro Atari Classics,2005,DS
1246,Retro Game Challenge,2007,DS
1247,Reversal Challenge,2009,DS
1248,Rhapsody: A Musical Adventure,2008,DS
1249,Rhythm 'n Notes: Improve Your Music Skills,2007,DS
1250,Rhythm de Cooking,2008,DS
1251,Rhythm de Run Run Run,2009,DS
1252,Rhythm Heaven,2008,DS
1253,Ridge Racer DS,2004,DS
1254,Riding Academy,2009,DS
1255,Riding Academy 2,2010,DS
1256,Riku to Johan: Kaeta Nimai no E,2008,DS
1257,Ringling Bros. and Barnum & Bailey: Circus Friends - Asian Elephants,2009,DS
1258,Rio,2011,DS
1259,Rise of the Guardians,2012,DS
1260,River City Soccer Hooligans,2010,DS
1261,River City Super Sports Challenge,2010,DS
1262,River King: Mystic Valley,2007,DS
1263,Road to Vegas,2008,DS
1264,Roary the Racing Car,2009,DS
1265,Robocalypse,2008,DS
1266,Robots,2005,DS
1267,Rock Band 3,2011,DS
1268,Rock Blast,2008,DS
1269,Rock Revolution,2008,DS
1270,Rock University Presents: The Naked Brothers Band The Video Game,2008,DS
1271,Rockin' Pretty,2009,DS
1272,Rockman EXE Operate Shooting Star,2009,DS
1273,Roller Angels: Pasha to Daisakusen,2010,DS
1274,Rollin' Rascals,2009,DS
1275,Ron-Q! Highland in DS,2008,DS
1276,Rondo of Swords,2007,DS
1277,Roogoo Attack,2009,DS
1278,Rooms: The Main Building,2010,DS
1279,Rosario + Vampire: Tanabata no Miss Yōkai Gakuen,2008,DS
1280,RPG Tsukuru DS,2010,DS
1281,RPG Tsukuru DS+: Create the New World,2011,DS
1282,The Rub Rabbits!,2005,DS
1283,Rubik's World,2008,DS
1284,Rudolph the Red-Nosed Reindeer,2010,DS
1285,Runaway 2: The Dream of The Turtle,2007,DS
1286,Runaway: A Twist of Fate,2010,DS
1287,Rune Factory: A Fantasy Harvest Moon,2006,DS
1288,Rune Factory 2: A Fantasy Harvest Moon,2008,DS
1289,Rune Factory 3: A Fantasy Harvest Moon,2009,DS
1290,Safari Adventures Africa,2009,DS
1291,Safecracker: The Ultimate Puzzle Adventure,2009,DS
1292,SaGa 2: Hihou Densetsu - Goddess of Destiny,2009,DS
1293,SaGa 3 Jikū no Hasha: Shadow or Light,2011,DS
1294,The Sagasou: Fushigi na Konchuu no Mori,2007,DS
1295,"The Saibanin: 1-tsu no Shinjitsu, 6-tsu no Kotae",2009,DS
1296,Saihai no Yukue,2008,DS
1297,Saikin Koi Shiteru?,2009,DS
1298,Saikyou Toudai Shogi DS,2007,DS
1299,Sailor Moon: La Luna Splende,2011,DS
1300,"Saiyuuki: Kinkaku, Ginkaku no Inbou",2007,DS
1301,Saka no Gabaibaa-Chan,2009,DS
1302,Sakana to Asobou! Aquazone DS - Kaisuigyo,2008,DS
1303,SakaTsuku DS: Touch and Direct,2008,DS
1304,SakaTsuku DS: World Challenge 2010,2010,DS
1305,Sakura Note: Ima ni Tsunagaru Mirai,2009,DS
1306,Sally's Salon,2008,DS
1307,Salon Superstar,2009,DS
1308,Sam Power: Footballer,2009,DS
1309,Samantha Oups!,2006,DS
1310,Samantha Swift and the Hidden Roses of Athena,2010,DS
1311,San Goku Shi DS,2006,DS
1312,San Goku Shi DS 2,2007,DS
1313,San Goku Shi DS 3,2010,DS
1314,San-X Chara Sagashi Land,2007,DS
1315,San-X Character Channel: All-Star Daishuugou!,2008,DS
1316,San-X Land: Theme Park de Asobou,2006,DS
1317,Sands of Destruction,2008,DS
1318,Sangokushi Taisen DS,2007,DS
1319,Sangokushi Taisen Ten,2008,DS
1320,Sankei Sports Kanshuu: Wi-Fi Baken Yosou Ryoku Training: Umania 2007 Nendo-ban,2007,DS
1321,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,2007,DS
1322,Santa Claus is Comin' to Town!,2011,DS
1323,Sarah: Keeper of the Unicorn,2007,DS
1324,Saru Saru DS,2009,DS
1325,Satisfashion: Rock the Runway,2010,DS
1326,SBI Group Kanshuu: Hajime You! Shisan Unyou DS,2008,DS
1327,SBK: Snowboard Kids,2005,DS
1328,Scene It? Twilight,2010,DS
1329,Science Papa,2009,DS
1330,Scooby-Doo! and the Spooky Swamp,2010,DS
1331,Scooby-Doo! First Frights,2009,DS
1332,Scooby-Doo! Unmasked,2005,DS
1333,Scooby-Doo! Who's Watching Who?,2006,DS
1334,Scrabble 2007 Edition,2007,DS
1335,Scrabble 2009 Edition,2009,DS
1336,Scrabble: Crossword Game,2009,DS
1337,Scribblenauts,2009,DS
1338,Scripps Spelling Bee,2010,DS
1339,Scurge: Hive,2006,DS
1340,SD Gundam G Generation DS,2005,DS
1341,SD Gundam G Generation: Cross Drive,2007,DS
1342,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,2010,DS
1343,Sea Monsters: A Prehistoric Adventure,2007,DS
1344,Sea Park Tycoon,2010,DS
1345,Secret Files: Tunguska,2008,DS
1346,Secret Files 2: Puritas Cordis,2009,DS
1347,Secret Flirts,2010,DS
1348,The Secret Saturdays: Beasts of the 5th Sun,2009,DS
1349,Secret Story: Le Jeu Officiel de l'Emission,2009,DS
1350,Secrets of the Titanic,2009,DS
1351,Sega Casino,2005,DS
1352,Sega Superstars Tennis,2008,DS
1353,Seitokai no Ichizon: DS-suru Seitokai,2010,DS
1354,Sekai Fushigi Hakken DS: Densetsu no Hitoshi-kun Ningyou o Sagase,2009,DS
1355,Sekai no Hate Made Itte Q! Chinjuu Hunter Imoto no Daibouken,2010,DS
1356,Sekai no Shogi,2007,DS
1357,Sekaishi DS,2009,DS
1358,Sengoku Spirits: Gunshiden,2010,DS
1359,Sengoku Spirits: Moushouden,2010,DS
1360,Sengoku Spirits: Shukunden,2010,DS
1361,The Senkan,2007,DS
1362,The Sensha,2007,DS
1363,Sesame Street: Cookie's Counting Carnival,2010,DS
1364,Sesame Street: Elmo's A-to-Zoo Adventure,2010,DS
1365,Sesame Street: Elmo's Musical Monsterpiece,2012,DS
1366,"Sesame Street: Ready, Set, Grover!",2011,DS
1367,Settlement: Colossus,2012,DS
1368,The Settlers,2007,DS
1369,Shakugan no Shana DS,2007,DS
1370,Shamu's Deep Sea Adventures,2005,DS
1371,Shanghai,2005,DS
1372,Shanghai DS 2,2010,DS
1373,Shaun the Sheep,2008,DS
1374,Shaun the Sheep: Off His Head,2009,DS
1375,Shaun White Snowboarding,2008,DS
1376,Shawn Johnson Gymnastics,2010,DS
1377,Shepherd's Crossing 2,2009,DS
1378,Sherlock Holmes and the Mystery of Osborne House,2010,DS
1379,Sherlock Holmes: The Mystery of the Mummy,2009,DS
1380,Shichida Shiki Training Unou Tanren Unotan DS: Otona no Sokudoku Training,2007,DS
1381,Shikaku Kentei DS,2007,DS
1382,"Shikakui Atama o Maru Kusuru: DS Joushiki, Nanmon no Shou",2006,DS
1383,Shikakui Atama o Maru Kusuru: DS Keisan no Shou,2006,DS
1384,Shikakui Atama wo Maruku Suru: DS Kanji no Shou,2006,DS
1385,Shin Hisui no Shizuku: Hiiro no Kakera 2 DS,2011,DS
1386,Shin Lucky * Star Moe Drill,2007,DS
1387,Shin Megami Tensei: Devil Survivor,2009,DS
1388,Shin Megami Tensei: Devil Survivor 2,2011,DS
1389,Shin Megami Tensei: Strange Journey,2009,DS
1390,Shin Noukyo Iku,2009,DS
1391,Shin Seiki Evangelion: Ayanami Ikusei Keikaku with Asuka Hokan Keikaku,2008,DS
1392,Shining Force Feather,2009,DS
1393,Shining Stars: Super Starcade,2008,DS
1394,Shinken Zemi Shougaku Kouza: Challenge 5-nensei Perfect Kanji Keisan Master DS,2011,DS
1395,Shinreigari: Ghost Hound DS,2008,DS
1396,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,2008,DS
1397,Shion no Ō,2008,DS
1398,Shogi World Champion: Gekisashi DS,2010,DS
1399,Shoho Kara Hajimeru Otona no Eitango Renshuu,2008,DS
1400,Shonen Kininden Tsumuji,2010,DS
1401,Shorts,2009,DS
1402,The Shouboutai,2008,DS
1403,Showtime Championship Boxing,2007,DS
1404,Shounen Sunday & Shounen Magazine: White Comic,2009,DS
1405,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,2009,DS
1406,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,2008,DS
1407,Shugo Chara! Amu's Rainbow-Colored Character Change!,2008,DS
1408,Shugo Chara! Norinori! Character Transformation zoom,2009,DS
1409,Shuwa no Mori,2009,DS
1410,Sideswiped,2009,DS
1411,Signal,2009,DS
1412,Sid Meier's Civilization Revolution,2008,DS
1413,Sigma Harmonics,2008,DS
1414,Silke: Pixeline Lillesoster - Honsefodder og Gulerodder,2011,DS
1415,"Silke: Pixeline Lillesoster - Syng, Leg og Laer",2011,DS
1416,Silly Bandz,2010,DS
1417,Silverlicious,2012,DS
1418,SimAnimals,2009,DS
1419,SimAnimals Africa,2009,DS
1420,SimCity Creator,2008,DS
1421,SimCity DS,2007,DS
1422,Simple DS Series Vol. 08: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,2006,DS
1423,Simple DS Series Vol. 12: The Party Unou Quiz,2006,DS
1424,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,2007,DS
1425,Simple DS Series Vol. 18: The Soukou Kihei Gun Ground,2007,DS
1426,Simple DS Series Vol. 19: Yareba Dekiru! THE Micro Step Gijutsu de Oboeru Eitango,2007,DS
1427,Simple DS Series Vol. 36: Arc de Minitsuku! TOEIC Test Bunpou Tokkun Hen,2008,DS
1428,Simple DS Series Vol. 37: Arc de Minitsuku! TOEIC Test Listening Kyouka Hen,2008,DS
1429,Simple DS Series Vol. 38: Arc de Manabu! TOEIC Test Hajimete Hen,2008,DS
1430,The Simpsons Game,2007,DS
1431,The Sims 2,2005,DS
1432,The Sims 2: Apartment Pets,2008,DS
1433,The Sims 2: Castaway,2007,DS
1434,The Sims 2: Pets,2006,DS
1435,The Sims 3,2010,DS
1436,Six Flags Fun Park,2008,DS
1437,Skate It,2008,DS
1438,Slide Adventure MAGKID,2007,DS
1439,Slingo Quest,2008,DS
1440,Sloane to MacHale no Nazo no Story,2009,DS
1441,Sloane to MacHale no Nazo no Story 2,2009,DS
1442,Smart Boy's: Gameroom,2007,DS
1443,Smart Boy's: Gameroom 2,2009,DS
1444,Smart Boy's: Toy Club,2008,DS
1445,Smart Boy's: Winter Wonderland,2008,DS
1446,Smart Girl's: Magical Book Club,2005,DS
1447,Smart Girl's: Party Games,2008,DS
1448,Smart Girl's: Playhouse,2007,DS
1449,Smart Girl's: Playhouse 2,2009,DS
1450,Smart Girl's Playhouse Party,2010,DS
1451,Smart Girl's: Winter Wonderland,2008,DS
1452,Smart Kid's: Gameclub,2007,DS
1453,Smart Kid's: Mega Game Mix,2009,DS
1454,Smart Kid's: Party Fun Pack,2008,DS
1455,Smiley World: Island Challenge,2009,DS
1456,The Smurfs,2011,DS
1457,The Smurfs 2,2013,DS
1458,SNK vs. Capcom Card Fighters DS,2006,DS
1459,Snood 2: on Vacation,2005,DS
1460,Snoopy DS: Snoopy to Nakama Tachi ni Ai ni Ikou!,2008,DS
1461,Snoopy no Aiken DS: Chitte Okitai Inu no Koto - Inu no Nouryoku - Anata no Shitsuke,2009,DS
1462,Snoopy to Issho ni DS Eigo Lesson,2007,DS
1463,So Blonde: Back to the Island,2010,DS
1464,Sokoban DS,2008,DS
1465,Solatorobo: Red the Hunter,2010,DS
1466,Solitaire Mahjong: Ancient China Adventure,2009,DS
1467,Solitaire Overload,2007,DS
1468,Solitaire Overload Plus,2010,DS
1469,Solitaire: Ultimate Collection,2008,DS
1470,Soma Bringer,2008,DS
1471,Sonny with a Chance,2010,DS
1472,Sonic & Sega All-Stars Racing,2010,DS
1473,Sonic Chronicles: The Dark Brotherhood,2008,DS
1474,Sonic Classic Collection,2010,DS
1475,Sonic Colors,2010,DS
1476,Sonic Rush,2005,DS
1477,Sonic Rush Adventure,2007,DS
1478,Sonshi no Heihou DS,2009,DS
1479,Sora no Otoshimono Forte: Dreamy Season,2011,DS
1480,The Sorcerer's Apprentice,2010,DS
1481,Soreike! Anpanman: Baikinman no Daisakusen,2005,DS
1482,Soroban DS,2007,DS
1483,Soukoku no Kusabi: Hiiro no Kakera 3 DS,2011,DS
1484,Soul Bubbles,2008,DS
1485,Soul Eater: Medusa no Inbou,2008,DS
1486,Souseiki Gadget Robo,2008,DS
1487,Space Bust-A-Move,2008,DS
1488,Space Camp,2009,DS
1489,Space Chimps,2008,DS
1490,Space Invaders Extreme,2008,DS
1491,Space Invaders Extreme 2,2009,DS
1492,Space Invaders Revolution,2005,DS
1493,Spanisch Buddy,2009,DS
1494,Spanish for Everyone,2007,DS
1495,Spectral Force Genesis,2008,DS
1496,Spectrobes,2007,DS
1497,Spectrobes: Beyond the Portals,2008,DS
1498,Speed Racer,2008,DS
1499,Spelling Challenges and More!,2007,DS
1500,Spider-Man 2,2004,DS
1501,Spider-Man 3,2007,DS
1502,Spider-Man: Battle for New York,2006,DS
1503,Spider-Man: Edge of Time,2011,DS
1504,Spider-Man: Friend or Foe,2007,DS
1505,Spider-Man: Shattered Dimensions,2010,DS
1506,Spider-Man: Web of Shadows,2008,DS
1507,The Spiderwick Chronicles,2008,DS
1508,Spiegel Online: Allgemeinwissen,2009,DS
1509,Spiegel Online: Karriere Coach,2009,DS
1510,Spiegel Online: Life Coach,2009,DS
1511,Spiegel Online: Weltreise,2009,DS
1512,Spielend Mathe Lernen,2010,DS
1513,Spitfire Heroes: Tales of the Royal Air Force,2008,DS
1514,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,2008,DS
1515,SpongeBob SquarePants: Creature from the Krusty Krab,2006,DS
1516,SpongeBob SquarePants: The Yellow Avenger,2005,DS
1517,SpongeBob vs. The Big One: Beach Party Cook-Off,2009,DS
1518,SpongeBob SquarePants: Plankton's Robotic Revenge,2013,DS
1519,SpongeBob's Atlantis SquarePantis,2007,DS
1520,SpongeBob's Boating Bash,2010,DS
1521,SpongeBob's Surf & Skate Roadtrip,2011,DS
1522,SpongeBob's Truth or Square,2009,DS
1523,Spooky Story,2009,DS
1524,Spore Creatures,2008,DS
1525,Spore Hero Arena,2009,DS
1526,Sports Collection,2010,DS
1527,The Sports Daishuugou,2007,DS
1528,Sprung,2004,DS
1529,Spy Kids: All the Time in the World,2011,DS
1530,Spyro: Shadow Legacy,2005,DS
1531,Squeeballs Party,2009,DS
1532,Squinkies,2011,DS
1533,Squinkies 2: Adventure Mall Surprize!,2011,DS
1534,Squishy Tank,2008,DS
1535,Star Fox Command,2006,DS
1536,Star Trek: Tactical Assault,2006,DS
1537,Star Wars Battlefront: Elite Squadron,2009,DS
1538,Star Wars Episode III: Revenge of the Sith,2005,DS
1539,Star Wars: Lethal Alliance,2006,DS
1540,Star Wars: The Clone Wars - Jedi Alliance,2008,DS
1541,Star Wars: The Clone Wars - Republic Heroes,2009,DS
1542,Star Wars: The Force Unleashed,2008,DS
1543,Star Wars: The Force Unleashed II,2010,DS
1544,Steal Princess,2008,DS
1545,Steel Horizon,2007,DS
1546,Sternenschweif: Das Geheimnis im Zauberwald,2009,DS
1547,Sternentanzer: Das geheimnisvolle Pferd,2009,DS
1548,Steve Soresi no Business Eikaiwa PeraPera DS Training,2010,DS
1549,Steve Soresi no Eikaiwa PeraPera DS Training,2010,DS
1550,The Story of Noah's Ark,2009,DS
1551,Stratego,2008,DS
1552,Strawberry Shortcake: Strawberryland Games,2006,DS
1553,Strawberry Shortcake: The Four Seasons Cake,2007,DS
1554,Street Football,2008,DS
1555,Street Football II,2009,DS
1556,Strike Witches: Sōkū no Dengekisen - Shin Taichou Funtousuru!,2009,DS
1557,Strike Witches 2: Iyasu Naosu Punipunisuru,2010,DS
1558,Style Lab: Fashion Design,2010,DS
1559,Style Lab: Jewelry Design,2009,DS
1560,Style Lab: Makeover,2009,DS
1561,Style Savvy,2008,DS
1562,Subbuteo,2008,DS
1563,Successfully Learning: Concentration,2008,DS
1564,Successfully Learning: English,2008,DS
1565,Sudoku Ball Detective,2009,DS
1566,Sudoku DS: Nikoli no Sudoku Ketteiban,2008,DS
1567,Sudoku Mania,2006,DS
1568,Sudokuro,2007,DS
1569,Sugar Bunnies DS: Yume no Sweets Koubou,2007,DS
1570,Sugar Sugar Rune: Queen Shiken wa Dai Panic,2006,DS
1571,Suikoden Tierkreis,2008,DS
1572,The Suiri: Shinshou 2009,2009,DS
1573,The Suite Life of Zack & Cody: Circle of Spies,2007,DS
1574,The Suite Life of Zack & Cody: Tipton Trouble,2006,DS
1575,Suite PreCure♪: Melody Collection,2011,DS
1576,Sukashikashipanman DS: Shokotan koto Nakagawa Shouko Produce!,2009,DS
1577,Suki Desu Suzuki-kun!! 4-nin no Suzuki-kun,2010,DS
1578,Summon Night,2008,DS
1579,Summon Night 2,2008,DS
1580,Summon Night X: Tears Crown,2009,DS
1581,Summon Night: Twin Age,2007,DS
1582,The Sun Crossword Challenge,2008,DS
1583,Sunrise Anime Duke - Sunrise no Joushiki: Minna no Hijoushiki Vol.1,2007,DS
1584,Super Auto Salon: Custom Car Contest,2009,DS
1585,Super Black Bass: Dynamic Shot,2005,DS
1586,Super Collapse 3,2007,DS
1587,Super Dodgeball Brawlers,2008,DS
1588,Super Fahrschule,2008,DS
1589,Super Fruit Fall,2007,DS
1590,Super Fun Chess,2009,DS
1591,Super Mario 64 DS,2004,DS
1592,Super Monkey Ball: Touch & Roll,2005,DS
1593,Super Princess Peach,2005,DS
1594,Super Robot Gakuen,2009,DS
1595,Super Robot Taisen OG Saga: Endless Frontier,2008,DS
1596,Super Robot Taisen OG Saga: Endless Frontier Exceed,2010,DS
1597,Super Robot Wars K,2009,DS
1598,Super Robot Wars L,2010,DS
1599,Super Robot Wars OG Saga: The Lord of Elemental,2010,DS
1600,Super Robot Wars W,2007,DS
1601,Super Scribblenauts,2010,DS
1602,Super Speed Machines,2008,DS
1603,Superman Returns: The Videogame,2006,DS
1604,Supermodel Makeover by Lauren Luke,2009,DS
1605,Surf's Up,2007,DS
1606,Survivor,2009,DS
1607,Sushi Academy,2008,DS
1608,Sushi Go Round,2010,DS
1609,Suske en Wiske: De Texas Rakkers,2009,DS
1610,Suugaku Master DS,2009,DS
1611,Suujin Taisen,2007,DS
1612,Suzuki Super-Bikes II: Riding Challenge,2008,DS
1613,Suzumiya Haruhi no Chokuretsu,2009,DS
1614,Sword World 2.0: Game Book DS,2009,DS
1615,Syberia,2008,DS
1616,System: Flaw,2009,DS
1617,T.A.C. Heroes: Big Red One,2010,DS
1618,T'choupi et ses Amis,2010,DS
1619,Tabaluga Grunland in Gefahr,2008,DS
1620,The Table Game,2007,DS
1621,Table Game Spirits,2005,DS
1622,Table Game Spirits 2,2006,DS
1623,Table Game Spirits V,2009,DS
1624,Tactical Guild,2008,DS
1625,Tactics Layer: Ritina Guard Senki,2009,DS
1626,Tadashii Nihongo DS,2007,DS
1627,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,2009,DS
1628,Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,2009,DS
1629,Tago Akira no Atama no Taisou Dai-3-Shuu: Fushigi no Kuni no Nazotoki Otogibanashi,2009,DS
1630,Tago Akira no Atama no Taisou Dai-4-Shuu: Time Machine no Nazotoki Daibouken,2009,DS
1631,Taiheiyou no Arashi DS,2009,DS
1632,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,2010,DS
1633,Taiko no Tatsujin DS: Touch de Dokodon!,2007,DS
1634,Taisen!! Ka to Chan no Kororonpe!,2008,DS
1635,Taitsu-Kun: Joushi ga Okori-nikui Sawayaka Manners,2007,DS
1636,Tak: Mojo Mistake,2008,DS
1637,Tak: The Great Juju Challenge,2005,DS
1638,Take A Break's: Puzzle Bonanza,2010,DS
1639,Take A Break's: Puzzle Master,2009,DS
1640,The Tale of Despereaux,2008,DS
1641,Tales of Hearts,2008,DS
1642,Tales of Innocence,2007,DS
1643,Tales of the Tempest,2006,DS
1644,Tales to Enjoy! Little Red Riding Hood,2010,DS
1645,Tales to Enjoy! Puss in Boots,2010,DS
1646,Tales to Enjoy! The Ugly Duckling,2010,DS
1647,Tales to Enjoy! Three Little Pigs,2010,DS
1648,Tamagotchi Collection,2011,DS
1649,Tamagotchi Connection: Corner Shop,2005,DS
1650,Tamagotchi Connection: Corner Shop 2,2006,DS
1651,Tamagotchi Connection: Corner Shop 3,2007,DS
1652,Tamagotchi Kira Kira Omisecchi,2008,DS
1653,Tamagotchi no Appare! Niji-Venture,2007,DS
1654,Tamagotchi no Narikiri Challenge,2010,DS
1655,Tamagotchi no Narikiri Channel,2010,DS
1656,Tamagotchi no Pichi Pichi Omisecchi,2010,DS
1657,Tangram Mania,2008,DS
1658,Tank Beat,2006,DS
1659,Tanoshii Youchien: Kotoba to Asobo!,2007,DS
1660,Tantei Jinguuji Saburou DS: Akai Chou,2010,DS
1661,Tantei Jinguuji Saburou DS: Fuserareta Shinjitsu,2009,DS
1662,Tantei Jinguuji Saburou DS: Kienai Kokoro,2008,DS
1663,Tantei Kibukawa Ryosuke Jiken Tan: The Masquerade Lullaby,2005,DS
1664,Tao's Adventure: Curse of the Demon Seal,2005,DS
1665,Team Batista no Eikou: Shinjitsu o Tsumugu 4-tsu no Karte,2008,DS
1666,Team Umizoomi,2011,DS
1667,Tecktonik World Tour,2008,DS
1668,Tecmo Bowl: Kickoff,2008,DS
1669,Teenage Mutant Ninja Turtles: Arcade Attack,2009,DS
1670,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005,DS
1671,Teenage Zombies: Invasion of the Alien Brain Thingys!,2008,DS
1672,Tele 7 Jeux Mots Croises,2009,DS
1673,Tele 7 Jeux Mots Fleches,2008,DS
1674,Telly Addicts,2007,DS
1675,Tenchu: Dark Secret,2006,DS
1676,Tengai Makyō II: Manjimaru,2006,DS
1677,Tengen Toppa Gurren-Lagann,2007,DS
1678,Tenkaichi * Sengoku Lovers DS,2010,DS
1679,Tennis Elbow,2008,DS
1680,Tennis no Oji-Sama 2005: Crystal Drive,2004,DS
1681,Tennis no Oji-Sama Gyutto! Dokidoki Survival Umi to Yama no Love Passion,2010,DS
