,title,date,console
567,Hagane no Renkinjutsushi: Meisou no Rinbukyoku,2004,GBA
568,Hagane no Renkinjutsushi: Omoide no Soumeikyoku,2004,GBA
569,Hajime no Ippo: The Fighting,2002,GBA
570,Hamepane Tokyo Mew Mew,2002,GBA
571,Hamster Club 3,2002,GBA
572,Hamster Club 4: Shigessa Daidassou,2003,GBA
573,Hamster Monogatari 2 GBA,2001,GBA
574,Hamster Monogatari 3 GBA,2002,GBA
575,"Hamster Monogatari 3EX, 4, Special",2003,GBA
576,Hamster Monogatari Collection,2003,GBA
577,Hamster Paradise: Pure Heart,2003,GBA
578,Hamster Paradise Advanchu,2002,GBA
579,Hamtaro: Ham-Ham Games,2004,GBA
580,Hamtaro: Ham-Ham Heartbreak,"2002
2003",GBA
581,Hamtaro: Rainbow Rescue,"2003
2004",GBA
582,Hanabi Hyakkei Advance,2004,GBA
583,Hanafuda Trump Mahjong: Depachika Wayounaka,2002,GBA
584,Happy Feet,2006,GBA
585,Hardcore Pinball,2002,GBA
586,Hardcore Pool,nan,GBA
587,Harlem Globetrotters: World Tour,2006,GBA
588,Harobots: Robo Hero Battling!!,2002,GBA
589,"Harry Potter: Quidditch World Cup,,",2003,GBA
590,Harry Potter and the Chamber of Secrets,2002,GBA
591,Harry Potter and the Goblet of Fire,2005,GBA
592,Harry Potter and the Order of the Phoenix,2007,GBA
593,Harry Potter and the Prisoner of Azkaban,2004,GBA
594,Harry Potter and the Sorcerer's Stone,2001,GBA
595,Harukanaru Toki no Naka de,2002,GBA
596,Harvest Moon: Friends of Mineral Town,2003,GBA
597,Harvest Moon: More Friends of Mineral Town,"2003
2005",GBA
598,Hatena Satena,2001,GBA
599,Heidi: The Game,2005,GBA
600,Hello! Idol Debut,2004,GBA
601,Hello Kitty Collection: Miracle Fashion Maker,2001,GBA
602,Hello Kitty: Happy Party Pals,2005,GBA
603,Hey Arnold!: The Movie,2002,GBA
604,Hi Hi Puffy AmiYumi: Kaznapped!,2005,GBA
605,Higanbana,2002,GBA
606,High Heat Major League Baseball 2002,2001,GBA
607,High Heat Major League Baseball 2003,2002,GBA
608,High School Musical: Livin' the Dream,2007,GBA
609,Hikaru no Go,2002,GBA
610,Hikaru no Go 2,2001,GBA
611,Princess Blue: Hime Kishi Monogatari,2002,GBA
612,The Hobbit: The Prelude to the Lord of the Rings,2003,GBA
613,Horsez,2006,GBA
614,Hot Potato!,2001,GBA
615,Hot Wheels All Out,2006,GBA
616,Hot Wheels: Burnin' Rubber,2001,GBA
617,Hot Wheels: Stunt Track Challenge,2004,GBA
618,Hot Wheels Velocity X,2002,GBA
619,Hot Wheels World Race,2003,GBA
620,Hudson Best Collection Vol. 1: Bomberman Collection (Bomberman/Bomberman II),2005,GBA
621,Hudson Best Collection Vol. 2: Lode Runner Collection (Lode Runner/Championship Lode Runner),2005,GBA
622,Hudson Best Collection Vol. 3: Action Collection (Challenger/Milon's Secret Castle),2005,GBA
623,Hudson Best Collection Vol. 4: Nazotoki Collection (Nuts & Milk/Binary Land/Princess Tomato in the Salad Kingdom),2005,GBA
624,Hudson Best Collection Vol. 5: Shooting Collection (Star Force/Star Soldier/Starship Hector),2006,GBA
625,Hudson Best Collection Vol. 6: Bōkenjima Collection (Adventure Island/Adventure Island II/Adventure Island III/Adventure Island IV),2006,GBA
626,Hugo: Bukkazoom!,2003,GBA
627,Hugo: The Evil Mirror,"2002
2005",GBA
628,Hunter X Hunter: Minna Tomodachi Daisakusen!!,2003,GBA
629,I Spy Challenger!,2002,GBA
630,Ice Age,2002,GBA
631,Ice Age 2: The Meltdown,2006,GBA
632,Ice Nine,2005,GBA
633,The Incredible Hulk,2003,GBA
634,The Incredibles,2004,GBA
635,The Incredibles: Rise of the Underminer,2005,GBA
636,Initial D: Another Stage,2002,GBA
637,Inspector Gadget: Advance Mission,2001,GBA
638,Inspector Gadget Racing,2003,GBA
639,International Karate Advanced,2001,GBA
640,IK+ (International Karate Plus),2003,GBA
641,International Superstar Soccer,2001,GBA
642,International Superstar Soccer Advance,2003,GBA
643,Inukko Club: Fukumaru no Daibouken,2002,GBA
644,Inuyasha: Naraku no Wana! Mayoi no Mori no Shoutaijou,2003,GBA
645,Invader,2002,GBA
646,The Invincible Iron Man,2002,GBA
647,Iridion 3D,2001,GBA
648,Iridion II,2003,GBA
649,Iron Kid,2007,GBA
650,Isseki Hacchou: Kore 1-pon de 8 Shurui!,2002,GBA
651,Island Xtreme Stunts,2002,GBA
652,It's Mr. Pants,2005,GBA
653,J.League Pocket,2001,GBA
654,J-League Pocket 2,2002,GBA
655,J-League Winning Eleven Advance 2002,2002,GBA
656,J.League Pro Soccer Club o Tsukurou! Advance,2002,GBA
657,Jackie Chan Adventures: Legend of the Dark Hand,2001,GBA
658,Jaja-Kun Jr. Denshouki,2004,GBA
659,James Pond: Codename Robocod,2005,GBA
660,Japan Pro Mahjong Renmei Kounin: Tetsuman Advance,2002,GBA
661,Jazz Jackrabbit,2002,GBA
662,Jet Grind Radio,"2003
2004",GBA
663,Jimmy Neutron: Boy Genius,2001,GBA
664,Jinsei Game Advance,2002,GBA
665,Jissen Pachi-Slot Hisshouhou! Juuou Advance,2002,GBA
666,Jonny Moseley Mad Trix,2002,GBA
667,JGTO Golf Master Mobile,2001,GBA
668,Juka and the Monophonic Menace,2006,GBA
669,Jurassic Park Institute Tour: Dinosaur Rescue,2003,GBA
670,Jurassic Park III: Island Attack,2001,GBA
671,"Jurassic Park III: Park BuilderNA,",2001,GBA
672,"Jurassic Park III: The DNA FactorNA,",2001,GBA
673,Justice League: Injustice for All,2002,GBA
674,Justice League: Chronicles,2003,GBA
675,Justice League Heroes: The Flash,2006,GBA
676,K-1 Pocket Grand Prix,2002,GBA
677,K-1 Pocket Grand Prix 2,2002,GBA
678,Kaeru B Back,2002,GBA
679,Kaiketsu Zorori to Mahou no Yuuenchi,2004,GBA
680,Kamaitachi no Yoru Advance,2002,GBA
681,Kami no Kijutsu: Illusion of the Evil Eyes,2002,GBA
682,Kao the Kangaroo,2001,GBA
683,Kappa no Kai-Kata: Katan Daibouken,2005,GBA
684,Karnaaj Rally,2002,GBA
685,Kawa no Nushi Tsuri 3 & 4,2006,GBA
686,Kawa no Nushi Tsuri 5,2002,GBA
687,Kawaii Pet Game Gallery,2003,GBA
688,Kawaii Pet Game Gallery 2,2004,GBA
689,Kawaii Pet Shop Monogatari 3,2002,GBA
690,Keitai Denjū Telefang 2: Power Version,2002,GBA
691,Keitai Denjū Telefang 2: Speed Version,2002,GBA
692,Kelly Slater's Pro Surfer,2002,GBA
693,Keroro Gunsou Taiketsu! Keroro Cart de Arimasu!!,2004,GBA
694,Kerplunk! / Toss Across / Tip It,2006,GBA
695,Kessakusen! Ganbare Goemon 1 & 2,2005,GBA
696,Kid Paddle,2005,GBA
697,Kidou Gekidan Haro Ichiza: Haro no Puyo Puyo,2005,GBA
698,Kidou Senshi Gundam Seed Destiny,2004,GBA
699,Kidou Tenshi Angelic Layer,2001,GBA
700,Kid's Cards,2006,GBA
701,Kill Switch,2004,GBA
702,Killer 3D Pool,2005,GBA
703,The King of Fighters EX: Neo Blood,2002,GBA
704,The King of Fighters EX2: Howling Blood,2003,GBA
705,Kingdom Hearts: Chain of Memories,2004,GBA
706,Kinniku Banzuke: Kimeru! Kiseki no Kanzen Seiha,2001,GBA
707,Kinniku Banzuke: Kongou-Kun no Daibouken!,2001,GBA
708,"Kirby: Nightmare in Dream Land, AU",2002,GBA
709,"Kirby & the Amazing Mirror, AU",2004,GBA
710,Kiss x Kiss: Seirei Gakuen,2004,GBA
711,Klax / Marble Madness,2005,GBA
712,Klonoa Heroes: Densetsu no Star Medal,2002,GBA
713,Klonoa: Empire of Dreams,2001,GBA
714,Klonoa 2: Dream Champ Tournament,2002,GBA
715,The Koala Brothers: Outback Adventures,2006,GBA
716,Koinu to Issho! Aijou Monogatari,2003,GBA
717,Koinu to Issho! 2,2004,GBA
718,Koinu-Chan no Hajimete no Osanpo: Koino no Kokoro Ikusei Game,2003,GBA
719,Konami Collector's Series: Arcade Advanced,2002,GBA
720,Konchuu Monster: Battle Master,2005,GBA
721,Konchuu Monster: Battle Stadium,2005,GBA
722,Konchuu Ouja Mushiking: Greatest Champion e no Michi,2005,GBA
723,Konchuu no Mori no Daibouken,2005,GBA
724,"Konami Krazy RacersNA,",2001,GBA
725,Kong: The Animated Series,"2002
2003",GBA
726,Kong: King of Atlantis,2005,GBA
727,Kong: The 8th Wonder of the World,2005,GBA
728,Konjiki no Gash Bell!!: Card Battle,nan,GBA
729,Konjiki no Gash Bell!!: Makai no Bookmark,nan,GBA
730,Konjiki no Gash Bell!!: Yuujou no Zakeru,nan,GBA
731,Konjiki no Gash Bell!!: Yuujou no Zakeru 2,nan,GBA
732,Konjiki no Gash Bell: Yuujou no Zakeru Dream Tag Tournament,nan,GBA
733,Koro Koro Puzzle Happy Panechu!,2002,GBA
734,Kotoba no Puzzle: Mojipittan Advance,2003,GBA
735,Koukou Juken Advance Series: Eigo Koubunhen 26 Units Shuuroku,nan,GBA
736,Koukou Juken Advance Series: Eijukugohen 650 Phrases Shuuroku,nan,GBA
737,Koukou Juken Advance Series: Eitangohen 2000 Words Shuuroku,nan,GBA
738,Kunio-kun Nekketsu Collection 1Nekketsu Kōkō Dodgeball Bu,2005,GBA
739,Kunio-kun Nekketsu Collection 2Nekketsu Kōkō Dodgeball Bu: Soccer Hen,2005,GBA
740,Kunio-kun Nekketsu Collection 3Downtown Special: Kunio-kun no Jidaigeki da yo - Zenin Shūgō!,2006,GBA
741,Kurohige no Golf Shiyouyo,2002,GBA
742,Kurohige no Kurutto Jintori,2002,GBA
743,Kuru Kuru Kururin,2001,GBA
744,Kururin Paradise,2002,GBA
745,Lady Sia,2001,GBA
746,The Land Before Time,2002,GBA
747,The Land Before Time: Into the Mysterious Beyond,2006,GBA
748,Legend of Dynamic Goushouden: Houkai no Rondo,2003,GBA
749,The Legend of Spyro: A New Beginning,2006,GBA
750,The Legend of Spyro: The Eternal Night,2007,GBA
751,"The Legend of Zelda: A Link to the Past and Four SwordsNA,",2003,GBA
752,"The Legend of Zelda: The Minish CapNA,",2004,GBA
753,Legends of Wrestling II,2002,GBA
754,Legendz: Yomigaeru Shiren no Shima,2004,GBA
755,Legendz: Sign of Nekuromu,2005,GBA
756,Lego Bionicle,2001,GBA
757,Lego Island 2: The Brickster's Revenge,2001,GBA
758,Lego Knights' Kingdom,2004,GBA
759,Lego Racers 2,2001,GBA
760,"Lego Star Wars: The Video Game,",2005,GBA
761,Lego Star Wars II: The Original Trilogy,2006,GBA
762,Lemony Snicket's A Series of Unfortunate Events,2004,GBA
763,Let's Ride! Dreamer,2005,GBA
764,Let's Ride! Friends Forever,2007,GBA
765,Let's Ride! Sunshine Stables,2005,GBA
766,Licca-chan no Oshare Nikki,2004,GBA
767,Lilliput Oukoku: Lillimoni to Issho-puni!,2004,GBA
768,Little Buster Q,2002,GBA
769,Little League Baseball 2002,2002,GBA
770,Little Patissier: Cake no Oshiro,2004,GBA
771,Lizzie McGuire: On the Go,2003,GBA
772,Lizzie McGuire 2: Lizzie Diaries,2004,GBA
773,Lizzie McGuire 3: Homecoming Havoc,2005,GBA
774,Lode Runner,2003,GBA
775,Looney Tunes Double Pack,"2005
2006",GBA
776,Looney Tunes: Back in Action,2003,GBA
777,The Lord of the Rings: The Fellowship of the Ring,2002,GBA
778,The Lord of the Rings: The Two Towers,2002,GBA
779,The Lord of the Rings: The Return of the King,2003,GBA
780,The Lord of the Rings: The Third Age,2004,GBA
781,The Lost Vikings,2003,GBA
782,Love Hina Advance: Shukufuku no Kane wa Harukana,2001,GBA
783,Lucky Luke: Wanted!,2001,GBA
784,Lufia: The Ruins of Lore,2002,GBA
785,Lunar Legend,2002,GBA
786,M&M's Blast!,2001,GBA
787,M&M's Break' Em,2007,GBA
788,Madagascar,2005,GBA
789,Madagascar: Operation Penguin,2005,GBA
790,Madden NFL 2002,2001,GBA
791,Madden NFL 2003,2002,GBA
792,Madden NFL 2004,2003,GBA
793,Madden NFL 2005,2004,GBA
794,Madden NFL 06,2005,GBA
795,Madden NFL 07,2006,GBA
796,Magi Nation,2002,GBA
797,Magical Houshin,2002,GBA
798,Magical Vacation,2001,GBA
799,Mahjong Keiji,2001,GBA
800,Mahou Sensei Negima! Private Lesson: Dame Desu Toshokan,2005,GBA
801,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,2006,GBA
802,Mail de Cute,2002,GBA
803,Majokko Cream-Chan Gokko Series 1: Wan Nyon Idol Gakuen,2003,GBA
804,Majjokko Cream-Chan no Gokko Series 2: Kisekae Angel,2004,GBA
805,Major League Baseball 2K7,2007,GBA
806,Manic Miner,2002,GBA
807,Manga-ka Debut Monogatari: Akogare! Manga Ka Ikusei Game!,2002,GBA
808,March of the Penguins,2006,GBA
809,Mar Heaven: Knockin' on Heaven's Door,2005,GBA
810,"Marie, Elie & Anis no Atelier: Soyokaze kara no Dengon",2003,GBA
811,Mario & Luigi: Superstar Saga,2003,GBA
812,Mario Golf: Advance Tour,2004,GBA
813,Mario Kart: Super Circuit,2001,GBA
814,Mario Party Advance,2005,GBA
815,Mario Pinball Land,2004,GBA
816,Mario Tennis: Power Tour,2004,GBA
817,Mario vs. Donkey Kong,2004,GBA
818,Marvel: Ultimate Alliance,2006,GBA
819,Mary-Kate and Ashley: Girls Night Out,2002,GBA
820,Mary-Kate and Ashley: Sweet 16 - Licensed to Drive,2002,GBA
821,Masters of the Universe - He-man Power of Grayskull,2002,GBA
822,Mat Hoffman's Pro BMX,2001,GBA
823,Mat Hoffman's Pro BMX 2,2002,GBA
824,Matantei Loki Ragnarok: Gensou no Labyrinth,2003,GBA
825,Matchbox Cross Town Heroes,2002,GBA
826,"Matchbox Missions: Air, Land and Sea Rescue / Emergency Response",2006,GBA
827,Math Patrol: The Kleptoid Threat,2007,GBA
828,Max Payne,2003,GBA
829,Maya the Bee: Sweet Gold,2005,GBA
830,Maya the Bee: The Great Adventure,2002,GBA
831,Mazes of Fate,2006,GBA
832,Mech Platoon,2001,GBA
833,Medabots AX: Metabee Version,2002,GBA
834,Medabots AX: Rokusho Version,2002,GBA
835,Medal of Honor: Infiltrator,2003,GBA
836,Medal of Honor: Underground,2002,GBA
837,Medarot Navi Kabuto Version,2001,GBA
838,Medarot Navi Kuwagana Version,2001,GBA
839,Medabots: Metabee Version,"2002
2003",GBA
840,Medabots: Rokusho Version,"2002
2003",GBA
841,Meet the Robinsons,2007,GBA
842,Mega Man & Bass,2001,GBA
843,Mega Man Battle Chip Challenge,2003,GBA
844,Mega Man Battle Network,2001,GBA
845,Mega Man Battle Network 2,2001,GBA
846,Mega Man Battle Network 3: Blue,2003,GBA
847,Mega Man Battle Network 3: White,2004,GBA
848,Mega Man Battle Network 4: Blue Moon,2004,GBA
849,Mega Man Battle Network 4: Red Sun,2004,GBA
850,Mega Man Battle Network 5: Team Protoman,2004,GBA
851,Mega Man Battle Network 5: Team Colonel,2005,GBA
852,Mega Man Battle Network 6: Cybeast Falzar,2005,GBA
853,Mega Man Battle Network 6: Cybeast Gregar,2005,GBA
854,Mega Man Zero,2002,GBA
855,Mega Man Zero 2,2003,GBA
856,Mega Man Zero 3,2004,GBA
857,Mega Man Zero 4,2005,GBA
858,Meitantei Conan: Akatsuki no Monument,2005,GBA
859,Meitantei Conan: Nerawareta Tantei,2003,GBA
860,Men in Black: The Series,2001,GBA
861,Mermaid Melody: Pichi Pichi Pitch,2003,GBA
862,Mermaid Melody: Pichi Pichi Pitch - Pichi Pichi Party,2003,GBA
863,Mermaid Melody: Pichi Pichi Pitch - Pichi Pichitto Live Start,2004,GBA
864,Metal Max 2 Kai,2003,GBA
865,Metal Slug Advance,2004,GBA
866,Metalgun Slinger,2002,GBA
867,Metroid Fusion,2002,GBA
868,Metroid: Zero Mission,2004,GBA
869,Mezase! Koushien,2005,GBA
870,Micro Machines,2003,GBA
871,Midnight Club: Street Racing,2001,GBA
872,Midway's Greatest Arcade Hits,2001,GBA
873,Mighty Beanz Pocket Puzzles,2004,GBA
874,Mike Tyson Boxing,2002,GBA
875,Millipede / Super Breakout / Lunar Lander,2005,GBA
876,Minami no Umi no Odyssey,2002,GBA
877,Mini Moni: Mika no Happy Morning Chatty,2002,GBA
878,Mini Moni: Onegai Ohoshi-sama!,nan,GBA
879,Minna no Ouji-Sama,2003,GBA
880,Minna no Soft Series: Hyokkori Hyoutan Shima,2003,GBA
881,Minna no Soft Series: Happy Trump 20,2005,GBA
882,Minna no Soft Series: Minna no Mahjong,2003,GBA
883,Minna no Soft Series: Minna no Shogi,2004,GBA
884,Minna no Soft Series: Shanghai,2003,GBA
885,Minna no Soft Series: Tetris Advance,2003,GBA
886,Minority Report: Everybody Runs,2002,GBA
887,Miracle! Panzou: 7-tsu no Hoshi no Uchuu Kaizoku,2005,GBA
888,Mission: Impossible: Operation Surma,2003,GBA
889,MLB Slugfest 2004,2003,GBA
890,Mobile Pro Yakyuu: Kantoku no Saihai,2001,GBA
891,Mobile Suit Gundam Seed: Tomo to Kimi to Koko de,2004,GBA
892,Mobile Suit Gundam Seed: Battle Assault,2004,GBA
893,Momotarou Matsuri,2001,GBA
894,Momotarou Dentetsu G: Gold Deck o Tsukure!,2005,GBA
895,Monopoly,2004,GBA
896,Monster! Bass Fishing,2004,GBA
897,Monster Force,2002,GBA
898,Monster Gate,2002,GBA
899,Monster Gate 2: Dai Inaru Dungeon,2003,GBA
900,Monster Guardians,2001,GBA
901,Monster House,2006,GBA
902,Monster Jam: Maximum Destruction,2002,GBA
903,Monster Maker 4: Flash Card,2002,GBA
904,Monster Maker 4: Killer Dice,2002,GBA
905,Monster Rancher Advance,2001,GBA
906,Monster Rancher Advance 2,2002,GBA
907,Monster Summoner,2004,GBA
908,Monster Truck Madness,2003,GBA
909,Monster Trucks,2004,GBA
910,Monster Trucks Mayhem,2006,GBA
911,"Monsters, Inc.,,",2001,GBA
912,Moorhuhn 3: ...Es Gibt Huhn!,2002,GBA
913,Moero!! Jaleco Collection,2004,GBA
914,Morita Shogi Advance,2001,GBA
915,The Morning Adventure,2003,GBA
916,Mortal Kombat Advance,2002,GBA
917,Mortal Kombat: Deadly Alliance,2002,GBA
918,Mortal Kombat: Tournament Edition,2003,GBA
919,Mother 1 + 2,2003,GBA
920,Mother 3,2006,GBA
921,MotoGP,2002,GBA
922,Moto Racer Advance,2002,GBA
923,Motocross Maniacs Advance,2002,GBA
924,Mouse Trap / Operation / Simon,2005,GBA
925,Mr. Driller 2,2001,GBA
926,Mr. Driller Ace: Fushigi na Pacteria,2002,GBA
927,Mr. Nutz,2001,GBA
928,Ms. Pac-Man Maze Madness,2004,GBA
929,Mucha Lucha! Mascaritas of the Lost Code,2003,GBA
930,Mugen Kinogyou Zero Tours,2001,GBA
931,Mugenborg,2003,GBA
932,The Mummy,2002,GBA
933,Muppet Pinball Mayhem,2002,GBA
934,The Muppets: On With The Show!,2003,GBA
935,Mutsu: Water Looper Mutsu,2001,GBA
936,MX 2002 featuring Ricky Carmichael,2001,GBA
937,My Animal Centre in Africa,2006,GBA
938,My Little Pony Crystal Princess: The Runaway Rainbow,2006,GBA
939,Nakayoshi Mahjan Kaburiichi,nan,GBA
940,Nakayoshi Pet Advance Series 1: Kawaii Hamusutaa,nan,GBA
941,Nakayoshi Pet Advance Series 2: Kawaii Koinu,2002,GBA
942,Nakayoshi Pet Advance Series 3: Kawaii Koneko,2002,GBA
943,Nakayoshi Pet Advance Series 4: Kawaii Koinu Mini - Wanko to Asobou!! Kogatainu,2003,GBA
944,Namco Museum,2001,GBA
945,Namco Museum 50th Anniversary,2005,GBA
946,Nancy Drew: Message in a Haunted Mansion,2001,GBA
947,Napoleon,2001,GBA
948,Nakayoshi Youchien,2002,GBA
949,Naruto: Konoha Senki,2003,GBA
950,Naruto: Ninja Council,2003,GBA
951,Naruto: Ninja Council 2,2004,GBA
952,Naruto RPG: Uketsugareshi Hi no Ishi,2004,GBA
953,NASCAR Heat 2002,2002,GBA
954,Natural 2: Duo,2002,GBA
955,NBA Jam 2002,2002,GBA
956,Need for Speed: Carbon - Own the City,2006,GBA
957,Need for Speed: Most Wanted,2005,GBA
958,Need for Speed: Underground,2003,GBA
959,Need for Speed: Underground 2,2004,GBA
960,Need for Speed: Porsche Unleashed,2005,GBA
961,NGT Next Generation Tennis,2002,GBA
962,NFL Blitz 20-02,2001,GBA
963,NFL Blitz 20-03,2002,GBA
964,NHL 2002,2001,GBA
965,NHL Hitz 2003,2002,GBA
966,Nicktoons Racing,2002,GBA
967,Nicktoons Unite!,2005,GBA
968,Nicktoons: Attack of the Toybots,2007,GBA
969,Nicktoons: Battle for Volcano Island,2006,GBA
970,Nicktoons: Freeze Frame Frenzy,2004,GBA
971,Ninja Five-O,2003,GBA
972,No no no Puzzle Chailien,2005,GBA
973,No Rules: Get Phat,2001,GBA
974,Nobunaga Ibun,2002,GBA
975,Nobunaga No Yabou,2001,GBA
976,Noddy: A Day at Toyland,2006,GBA
977,Nyan Nyan Nyanko no Nyan Collection,2005,GBA
978,Ochaken no Bouken Jima: Honwaka Yume no Island,2005,GBA
979,Ochaken Kururin: Honwaka Puzzle de Hotto Shiyo?,2004,GBA
980,Ochaken no Heya,2003,GBA
981,Ochaken no Yume Bouken,2005,GBA
982,Oddworld: Munch's Oddysee,2003,GBA
983,Ohanaya-san Monogatari,2002,GBA
984,Ojarumaru: Gekkou Machi Sanpo de Ojaru,2003,GBA
985,Okaitoku Series 5: Puzzle & Tantei Collection,2003,GBA
986,Okuman Chouja Game: Nottori Daisakusen!,2001,GBA
987,Onimusha Tactics,2003,GBA
988,One Piece: Going Baseball - Kaizoku Yakyuu,2004,GBA
989,One Piece: Dragon Dream!,2005,GBA
990,Onmyou Taisenki: Zeroshiki,2004,GBA
991,Open Season,2006,GBA
992,Operation: Armored Liberty,2003,GBA
993,Oriental Blue: Ao no Tengai,2003,GBA
994,Oshaberi Inko Club,2002,GBA
995,Oshare Princess,2002,GBA
996,Oshare Princess 2 + Doubutsu Kyaranabi Uranai,2002,GBA
997,Oshare Princess 3,2003,GBA
998,Oshare Princess 5,2005,GBA
999,Ottifanten Pinball,2005,GBA
1000,Over the Hedge,2006,GBA
1001,Over The Hedge: Hammy Goes Nuts!,2006,GBA
1002,Ozzy & Drix,2003,GBA
1003,Pac-Man Collection,2001,GBA
1004,Pac-Man Pinball Advance,2005,GBA
1005,Pac-Man World,2004,GBA
1006,Pac-Man World 2,2005,GBA
1007,Paperboy / Rampage,2005,GBA
1008,Pawa Poke Dash,2006,GBA
1009,Paws & Claws: Best Friends - Dogs & Cats,2007,GBA
1010,Paws & Claws: Pet Resort,2006,GBA
1011,Paws & Claws: Pet Vet,2006,GBA
1012,Payback,2004,GBA
1013,Peter Pan: The Motion Picture Event,2003,GBA
1014,Petz: Hamsterz 2,2007,GBA
1015,Petz Vet,2007,GBA
1016,Phalanx,2001,GBA
1017,Phantasy Star Collection,2002,GBA
1018,Phil of the Future,2006,GBA
1019,Pia Carrot e Youkoso!! 3.3,2004,GBA
1020,Piglet's Big Game,2003,GBA
1021,Pika Pika Nurse Monogatari: Hatsuratsu Nurse Ikusei Game,2003,GBA
1022,Pinball Advance,2002,GBA
1023,Pinball Challenge Deluxe (Pinball Dreams / Pinball Fantasies),2002,GBA
1024,The Pinball of the Dead,2002,GBA
1025,Pinball Tycoon,2003,GBA
1026,Pink Panther: Pinkadelic Pursuit,2002,GBA
1027,Pinky and the Brain: The Masterplan,2002,GBA
1028,Pinky Monkey Town,2001,GBA
1029,Pinobee & Phoebee,2002,GBA
1030,Pinobee: Wings of Adventure,2001,GBA
1031,Pirates of the Caribbean: The Curse of the Black Pearl,2003,GBA
1032,Pirates of the Caribbean: Dead Man's Chest,2006,GBA
1033,Pitfall: The Lost Expedition,2004,GBA
1034,Pitfall: The Mayan Adventure,2001,GBA
1035,Pixeline i Pixieland DK,2007,GBA
1036,Planet Monsters,2001,GBA
1037,Planet of the Apes,2001,GBA
1038,Play Novel: Silent Hill,2001,GBA
1039,Pocket Dogs,2005,GBA
1040,Pocket Music,2002,GBA
1041,Pocket Professor: KwikNotes Volume One,2006,GBA
1042,Pocky & Rocky with Becky,2002,GBA
1043,"Pokémon Emerald, AU",2004,GBA
1044,"Pokémon FireRed, AU",2004,GBA
1045,"Pokémon LeafGreen, AU",2004,GBA
1046,"Pokémon Mystery Dungeon: Red Rescue Team, AU",2005,GBA
1047,"Pokémon Pinball: Ruby & SapphireNA,,, AU",2003,GBA
1048,"Pokémon Ruby, AU",2002,GBA
1049,"Pokémon Sapphire, AU",2002,GBA
1050,The Polar Express,2004,GBA
1051,Polarium Advance,2005,GBA
1052,Polly Pocket: Super Splash Island,2003,GBA
1053,Popeye: Rush for Spinach,2005,GBA
1054,Postman Pat and the Greendale Rocket,2007,GBA
1055,Power Pro Kun Pocket 1+2,2004,GBA
1056,Power Pro Kun Pocket 3,2001,GBA
1057,Power Pro Kun Pocket 4,2002,GBA
1058,Power Pro Kun Pocket 5,2003,GBA
1059,Power Pro Kun Pocket 6,2003,GBA
1060,Power Pro Kun Pocket 7,2004,GBA
1061,Power Rangers: Dino Thunder,2004,GBA
1062,Power Rangers: Ninja Storm,2003,GBA
1063,Power Rangers: S.P.D.,2005,GBA
1064,Power Rangers: Time Force,2001,GBA
1065,Power Rangers: Wild Force,2002,GBA
1066,The Powerpuff Girls: Him and Seek,2002,GBA
1067,The Powerpuff Girls: Mojo Jojo A-Go-Go,2001,GBA
1068,Prehistorik Man,2001,GBA
1069,Premier Action Soccer,2006,GBA
1070,Premier Manager 2003-04,2003,GBA
1071,Premier Manager 2004/2005,2004,GBA
1072,Premier Manager 2005/2006,2005,GBA
1073,Prince of Persia: The Sands of Time,2003,GBA
1074,Princess Natasha: Student · Secret Agent · Princess,2006,GBA
1075,Pro Mahjong Tsuwamono Advance,2005,GBA
1076,The Proud Family,2005,GBA
1077,PukuPuku Tennen Kairanban,2002,GBA
1078,PukuPuku Tennen Kairanban: Koi no Cupid Daisakusen,2004,GBA
1079,PukuPuku Tennen Kairanban: Youkoso! Illusion Land e,2004,GBA
1080,Punch King,2002,GBA
1081,Puppy Luv: Spa and Resort,2007,GBA
1082,Puyo Pop,2002,GBA
1083,Puyo Pop Fever,2004,GBA
1084,Pyuu to Fuku! Jaguar: Byuu to Deru! Megane-Kun,2004,GBA
1085,Quad Desert Fury,2003,GBA
1086,R-Type III: The Third Lightning,2004,GBA
1087,Racing Fever,2005,GBA
1088,Racing Gears Advance,2005,GBA
1089,Rampage Puzzle Attack,2001,GBA
1090,Rapala Pro Fishing,2004,GBA
1091,Ratatouille,2007,GBA
1092,Rave Master: Special Attack Force,2002,GBA
1093,Rayman 3,2003,GBA
1094,Rayman Advance,2001,GBA
1095,Rayman: Hoodlum's Revenge,2005,GBA
1096,Rayman Raving Rabbids,2006,GBA
1097,Razor Freestyle Scooter,2001,GBA
1098,Ready 2 Rumble Boxing: Round 2,2001,GBA
1099,Rebelstar: Tactical Command,2005,GBA
1100,Rec Room Challenge: Darts / Roll-a-Ball / Shuffle Bowl,2005,GBA
1101,Recca no Honō: Flame of Recca,2001,GBA
1102,Reign of Fire,2002,GBA
1103,Relaxuma na Mainichi,2005,GBA
1104,Rescue Heroes: Billy Blazes,2003,GBA
1105,The Revenge of Shinobi,2002,GBA
1106,The Revenge of the Smurfs,2002,GBA
1107,Rhythm Tengoku,2006,GBA
1108,The Ripping Friends: The World's Most Manly Men!,2002,GBA
1109,Risk / Battleship / Clue,2005,GBA
1110,River City Ransom EX,2004,GBA
1111,Riviera: The Promised Land,2004,GBA
1112,Road Rash: Jailbreak,2003,GBA
