,title,date,console
587,Conveni 2: Zenkoku Chain Tenkai da!,Unreleased,PS1
588,The Conveni Special,Unreleased,PS1
589,Cool Boarders,1996,PS1
590,Cool Boarders 2,1997,PS1
591,Cool Boarders 3,1998,PS1
592,Cool Boarders 4,1999,PS1
593,Cool Boarders 2001,2000,PS1
594,Cosmic Cookoff: Language Arts,1998,PS1
595,Cosmic Cookoff: Mathematics,1998,PS1
596,Cosmic Race,Unreleased,PS1
597,Cosmowarrior Zero,Unreleased,PS1
598,Cotton 100%,Unreleased,PS1
599,Cotton Original,Unreleased,PS1
600,Countdown Vampires,2000,PS1
601,Courier Crisis,1997,PS1
602,Cowboy Bebop,Unreleased,PS1
603,Cranky Pro,Unreleased,PS1
604,Crash Bandicoot,1996,PS1
605,Crash Bandicoot 2: Cortex Strikes Back,1997,PS1
606,Crash Bandicoot: Warped,1998,PS1
607,Crash Team Racing,1999,PS1
608,Crash Bash,2000,PS1
609,Crayon Shin-chan,Unreleased,PS1
610,Crazy Balloon 2000,Unreleased,PS1
611,Crazy Climber 2000,Unreleased,PS1
612,Creative Camp,1998,PS1
613,Creative Isle,1998,PS1
614,Creative Journey,1998,PS1
615,Creative Voyage,1998,PS1
616,Creatures,2002,PS1
617,Creatures 3: Raised in Space,2003,PS1
618,Creature Shock,Unreleased,PS1
619,Cricket 2000,Unreleased,PS1
620,Crime Crackers,Unreleased,PS1
621,Crime Crackers 2,Unreleased,PS1
622,Crime Killer,1998,PS1
623,Crisis Beat,Unreleased,PS1
624,Crisis City,Unreleased,PS1
625,Critical Blow,Unreleased,PS1
626,Critical Depth,1997,PS1
627,Criticom,1995,PS1
628,Croc: Legend of the Gobbos,1997,PS1
629,Croc 2,1999,PS1
630,Croket! Kindan no Kinka Box,Unreleased,PS1
631,Crossroad Crisis,2001,PS1
632,Cross Romance: Koi to Mahjong to Hanafuda to,Unreleased,PS1
633,Cross Tantei Monogatari,Unreleased,PS1
634,Cross Tantei Monogatari 1: Kouhen,Unreleased,PS1
635,Cross Tantei Monogatari 1: Zenpen,Unreleased,PS1
636,Crossword,Unreleased,PS1
637,Crossword 2,Unreleased,PS1
638,Crossword 3,Unreleased,PS1
639,The Crow: City of Angels,1997,PS1
640,Crusader: No Remorse,1996,PS1
641,Crusaders of Might and Magic,2000,PS1
642,CRW: Counter Revolution War,Unreleased,PS1
643,Crypt Killer,1997,PS1
644,CT Special Forces,Unreleased,PS1
645,CT Special Forces: Back To Hell,Unreleased,PS1
646,CT Special Forces 3: Bioterror,Unreleased,PS1
647,Cu-On-Pa,Unreleased,PS1
648,Cubix - Robots for Everyone: Race 'N Robots,2001,PS1
649,Culdcept Expansion,Unreleased,PS1
650,Culdcept Expansion Plus,Unreleased,PS1
651,Curiosity kills the cat? Koukishin wa Neko o Korosuka,Unreleased,PS1
652,The Curling,Unreleased,PS1
653,Cyberbots: Full Metal Madness,Unreleased,PS1
654,Cyber Daisenryaku: Shutsugeki! Haruka-tai,Unreleased,PS1
655,Cyber Egg: Battle Champion,Unreleased,PS1
656,Cyberia,1996,PS1
657,Cybernetic Empire,Unreleased,PS1
658,Cyber Org,Unreleased,PS1
659,Cyber Sled,1995,PS1
660,Cyberspeed,1995,PS1
661,CyberTiger,1999,PS1
662,Cyberwar,Unreleased,PS1
663,Cyborg 009: The Block Kuzushi,Unreleased,PS1
664,D,1996,PS1
665,Dai-2-Ji Super Robot Taisen,Unreleased,PS1
666,Dai-3-Ji Super Robot Taisen,Unreleased,PS1
667,Dai-4-Ji Super Robot Taisen S,Unreleased,PS1
668,Daibouken Deluxe: Harukanaru Umi,Unreleased,PS1
669,Daikoukai Jidai II,Unreleased,PS1
670,Daikoukai Jidai Gaiden,Unreleased,PS1
671,Daikoukai Jidai IV,Unreleased,PS1
672,Daiobake Yashiki,Unreleased,PS1
673,Daisenryaku: Master Combat,Unreleased,PS1
674,Daisenryaku: Player's Spirit,Unreleased,PS1
675,Dakar '97,Unreleased,PS1
676,The Dalmatians,Unreleased,PS1
677,Dalmatians 2,Unreleased,PS1
678,DamDam StompLand,Unreleased,PS1
679,Dance! Dance! Dance!,Unreleased,PS1
680,Dance Dance Revolution (Japan),Unreleased,PS1
681,Dance Dance Revolution,2001,PS1
682,Dance Dance Revolution 2ndReMix,Unreleased,PS1
683,Dance Dance Revolution 2ndReMix Append Club Version Vol.1,Unreleased,PS1
684,Dance Dance Revolution 2ndReMix Append Club Version Vol.2,Unreleased,PS1
685,Dance Dance Revolution 3rdMix,Unreleased,PS1
686,Dance Dance Revolution 4thMix,Unreleased,PS1
687,Dance Dance Revolution 5thMix,Unreleased,PS1
688,Dance Dance Revolution Best Hits,Unreleased,PS1
689,Dance Dance Revolution Disney Mix,2001,PS1
690,Dance Dance Revolution Extra Mix,Unreleased,PS1
691,Dance Dance Revolution Konamix,2002,PS1
692,Dancing Blade Katteni Momotenshi!,Unreleased,PS1
693,Dancing Blade Katteni Momotenshi II: Tears of Eden,Unreleased,PS1
694,Dancing Stage EuroMix,Unreleased,PS1
695,Dancing Stage featuring Dreams Come True,Unreleased,PS1
696,Dancing Stage featuring True Kiss Destination,Unreleased,PS1
697,Dancing Stage Fever,Unreleased,PS1
698,Dancing Stage Fusion,Unreleased,PS1
699,Dancing Stage Party Edition,Unreleased,PS1
700,Dance:,Unreleased,PS1
701,Dance: eXtra Trax,Unreleased,PS1
702,Dangan,Unreleased,PS1
703,Danger Girl,2000,PS1
704,Dare Devil Derby 3D',1996,PS1
705,Darius Gaiden,Unreleased,PS1
706,Dark Hunter: Jou Ijigen Gakuen,Unreleased,PS1
707,Dark Hunter: Shita Youma no Mori,Unreleased,PS1
708,Darklight Conflict,1997,PS1
709,Dark Seed,Unreleased,PS1
710,Dark Seed II,Unreleased,PS1
711,Darkstalkers: The Night Warriors,1996,PS1
712,Darkstalkers 3,1998,PS1
713,Darkstone,2001,PS1
714,Dark Tales: From the Lost Soul,Unreleased,PS1
715,Dave Mirra Freestyle BMX,2000,PS1
716,Dave Mirra Freestyle BMX: Maximum Remix,2001,PS1
717,David Beckham Soccer,2002,PS1
718,Davis Cup Complete Tennis,Unreleased,PS1
719,Dead Ball Zone,1998,PS1
720,Dead in the Water,1998,PS1
721,Dead or Alive,1998,PS1
722,Deadheat Road,Unreleased,PS1
723,Deadly Skies,Unreleased,PS1
724,Death Wing,Unreleased,PS1
725,Deathtrap Dungeon,1998,PS1
726,DeathMask,Unreleased,PS1
727,Debut 21,Unreleased,PS1
728,Deception III: Dark Delusion,2000,PS1
729,Deep Freeze,Unreleased,PS1
730,The Deep: Ushinawareta Shinkai,Unreleased,PS1
731,Deep Sea Adventure: Kaitei Kyuu Panthalassa no Nazo,Unreleased,PS1
732,Defcon 5,1995,PS1
733,Dekiru! Game Center,Unreleased,PS1
734,Delta Force: Urban Warfare,2002,PS1
735,Demolition Racer,1999,PS1
736,Dengeki Construction: Ochige-Yarouze!,Unreleased,PS1
737,Denki Groove Jigoku V,Unreleased,PS1
738,Denpa Shounenteki Game,Unreleased,PS1
739,Densetsu Kemono no Ana: Monster Complete World Ver. 2,Unreleased,PS1
740,Densha Daisuki: Plarail de Ippai,Unreleased,PS1
741,Densha de Go!,Unreleased,PS1
742,Densha de Go! 2,Unreleased,PS1
743,Densha de Go! Nagoya Railroad,Unreleased,PS1
744,Densha de Go! Professional Shiyou,Unreleased,PS1
745,DepthJP,Unreleased,PS1
746,Derby Jockey 2001,Unreleased,PS1
747,Derby Jockey R,Unreleased,PS1
748,Derby Stallion,Unreleased,PS1
749,Derby Stallion '99,Unreleased,PS1
750,Descent,1996,PS1
751,Descent II,1997,PS1
752,Deserted Island,Unreleased,PS1
753,Destrega,1999,PS1
754,Destruction Derby,1995,PS1
755,Destruction Derby 2,1996,PS1
756,Destruction Derby Raw,2000,PS1
757,Destructo 2,Unreleased,PS1
758,Detana TwinBee Yahho! Deluxe Pack,Unreleased,PS1
759,Detective Barbie: The Mystery Cruise,2000,PS1
760,Detective Mouse,Unreleased,PS1
761,DeviceReign,Unreleased,PS1
762,Devil Dice,1998,PS1
763,Devilman,Unreleased,PS1
764,Dexter's Laboratory: Mandark's Lab?,2002,PS1
765,Dezaemon Kids!,Unreleased,PS1
766,Dezaemon Plus,Unreleased,PS1
767,Diablo,1998,PS1
768,Die Hard Trilogy,1996,PS1
769,Die Hard Trilogy 2: Viva Las Vegas,2000,PS1
770,Diet Nyuumon Set Undou Kaishou!,Unreleased,PS1
771,Digical League,Unreleased,PS1
772,DigiCro: Digital Number Crossword,Unreleased,PS1
773,Digimon Digital Card Battle,2001,PS1
774,Digimon Park,Unreleased,PS1
775,Digimon Rumble Arena,2002,PS1
776,Digimon Tamers: Pocket Culumon,Unreleased,PS1
777,Digimon World,2000,PS1
778,Digimon World 2,2001,PS1
779,Digimon World 3,2002,PS1
780,Digimon World: Digital Card Battle,Unreleased,PS1
781,Digital Figure Iina,Unreleased,PS1
782,Digital Glider Airman,Unreleased,PS1
783,Dino Crisis,1999,PS1
784,Dino Crisis 2,2000,PS1
785,Dinomaster Party,Unreleased,PS1
786,Dinosaurs,Unreleased,PS1
787,Dioramos,Unreleased,PS1
788,Dirt Jockey,2003,PS1
789,Disc Derby,Unreleased,PS1
790,Discworld,1995,PS1
791,Discworld II,1997,PS1
792,Discworld Noir,Unreleased,PS1
793,Disney's Aladdin in Nasira's Revenge,2001,PS1
794,Disney's Dinosaur,2000,PS1
795,Disney's Donald Duck: Goin' Quackers,2000,PS1
796,Disney's Hercules,1997,PS1
797,Disney's Learning with Mickey,Unreleased,PS1
798,Disney's Lilo & Stitch,2002,PS1
799,Disney's Peter Pan in Return to Neverland,2002,PS1
800,Disney's Magical Tetris Challenge,Unreleased,PS1
801,Disney's Pooh's Party Game: In Search of the Treasure,2001,PS1
802,Disney's Story Studio - Mulan,1999,PS1
803,Disney's The Little Mermaid II,2000,PS1
804,Disney's Tarzan,1999,PS1
805,Disruptor,1996,PS1
806,Diver's Dream/Dolphin's Dream,Unreleased,PS1
807,The Divide: Enemies Within,1996,PS1
808,Docchi Mecha!,Unreleased,PS1
809,DoDonPachi,Unreleased,PS1
810,The Dog Master,Unreleased,PS1
811,Dodgem Arena,Unreleased,PS1
812,Dokapon! Okori no Tetsuken,Unreleased,PS1
813,Doki Doki On Air,Unreleased,PS1
814,Doki Doki On Air 2,Unreleased,PS1
815,Doki Doki Poyacchio,Unreleased,PS1
816,Doki Doki Pretty League,Unreleased,PS1
817,Doki Doki Pretty League: Lovely Star,Unreleased,PS1
818,Doki Doki Pretty League: Nekketsu Otome Seishunki,Unreleased,PS1
819,Doki Doki Shutter Chance,Unreleased,PS1
820,Doki Oki,Unreleased,PS1
821,Doko Demo Issyo: Calpis Water Version,Unreleased,PS1
822,Doko Demo Issyo: Let's School,Unreleased,PS1
823,Doko Demo Isshyo Tsuika Disk: Koneko Mo Isshyo (Expansion),Unreleased,PS1
824,Dokodemo Hamster 2,Unreleased,PS1
825,Dokodemo Hamster 4,Unreleased,PS1
826,Dokodemo Hamster B! Quick Club,Unreleased,PS1
827,Dokomademo Aoku...,Unreleased,PS1
828,Dokonjou Gaeru: The Mahjong,Unreleased,PS1
829,DonPachi,Unreleased,PS1
830,Doom,1995,PS1
831,Dora the Explorer: Barnyard Buddies,2003,PS1
832,Doraemon 2: SOS! Otogi no Kuni,Unreleased,PS1
833,Doraemon 3: Makai no Dungeon,Unreleased,PS1
834,Doraemon: Nobita to Fukkatsu no Hoshi,Unreleased,PS1
835,Doraemon: Himitsu no Yojigen Pocket,Unreleased,PS1
836,Dosukoi Densetsu,Unreleased,PS1
837,Dotsubo-Chan,Unreleased,PS1
838,Double Dragon,Unreleased,PS1
839,Douga de Puzzle! Puppukupu,Unreleased,PS1
840,Dōkyūsei 2,Unreleased,PS1
841,Doukyuusei Mahjong,Unreleased,PS1
842,Doubutsu Chara Navi Uranai 2: Kosei Shinri / Renai Uranai Puzzle,Unreleased,PS1
843,Doumu no Yabou: F1 GP Nippon,Unreleased,PS1
844,Doumu no Yabou 2: The Race of Champions,Unreleased,PS1
845,Downhill Snow,Unreleased,PS1
846,Dr. Rin ni Kiitemite!,Unreleased,PS1
847,Dr. Slump,Unreleased,PS1
848,Dracula 2: The Last Sanctuary,2002,PS1
849,Dracula: Resurrection,June 2001,PS1
850,Dragon Ball GT: Final Bout,1997,PS1
851,Dragon Ball Z: Idainaru Dragon Ball Densetsu,Unreleased,PS1
852,Dragon Ball Z: Ultimate Battle 22,2003,PS1
853,Dragon Beat: Legend of Pinball,Unreleased,PS1
854,Dragon Drive: Tactics Break,Unreleased,PS1
855,DragonHeart: Fire & Steel,1996,PS1
856,Dragon Knight 4,Unreleased,PS1
857,Dragon Knights Glorious,Unreleased,PS1
858,Dragon Money,Unreleased,PS1
859,Dragon Quest IV,Unreleased,PS1
860,Dragon Quest Monsters 1 & 2,Unreleased,PS1
861,Dragon Quest VII,2001,PS1
862,Dragonseeds,1998,PS1
863,Dragstars,Unreleased,PS1
864,Dragon Tales: Dragon Seek,2000,PS1
865,Dragon Valor,2000,PS1
866,The Dream Circus,Unreleased,PS1
867,Dream Generation: Koi Ka? Shigoto Ka!?,Unreleased,PS1
868,Dreams to Reality,Unreleased,PS1
869,Driver,1999,PS1
870,Driver 2,2000,PS1
871,The Drugstore,Unreleased,PS1
872,Druid: Yami e no Tsuisekisha,Unreleased,PS1
873,Ducati World Racing Challenge,2001,PS1
874,Duke NukemPAL,1997,PS1
875,Duke Nukem: Land of the Babes,2000,PS1
876,Duke Nukem: Time to Kill,1998,PS1
877,The Dukes of Hazzard: Racing for Home,1999,PS1
878,The Dukes of Hazzard II: Daisy Dukes It Out,2000,PS1
879,Dune 2000,1999,PS1
880,Dungeon Creator,Unreleased,PS1
881,Dungeon Shoutenkai: Densetsu no Ken Hajimemashita,Unreleased,PS1
882,DX Hyakunin Isshu,Unreleased,PS1
883,DX Jinsei Game,Unreleased,PS1
884,DX Jinsei Game II,Unreleased,PS1
885,DX Jinsei Game III,Unreleased,PS1
886,DX Jinsei Game IV,Unreleased,PS1
887,DX Jinsei Game V,Unreleased,PS1
888,DX Nippon Tokkyu Ryokou Game: Let's Travel in Japan,Unreleased,PS1
889,DX Okuman Chouja Game,Unreleased,PS1
890,DX Okuman Chouja Game II,Unreleased,PS1
891,DX Shachou Game,Unreleased,PS1
892,DX Monopoly,Unreleased,PS1
893,Dynamite Soccer 98,Unreleased,PS1
894,Dynamite Soccer 2000,Unreleased,PS1
895,Dynamite Soccer 2002,Unreleased,PS1
896,Dynamite Soccer 2004 Final,Unreleased,PS1
897,Dynasty Warriors,1997,PS1
898,Eagle One: Harrier Attack,2000,PS1
899,Earthworm Jim 2,Unreleased,PS1
900,Easter Bunny's Big Day,2003,PS1
901,Eberouge,Unreleased,PS1
902,Eberouge 2,Unreleased,PS1
903,Eberouge Special: Koi to Mahou no Gakuen Seikatsu,Unreleased,PS1
904,Ebisu Yoshikazu no Ooana Keiti,Unreleased,PS1
905,Echo Night,1999,PS1
906,Echo Night 2: The Lord of Nightmares,Unreleased,PS1
907,Ecsaform,Unreleased,PS1
908,ECW Anarchy Rulz,2000,PS1
909,ECW Hardcore Revolution,2000,PS1
910,eexy life: East End X Yuri,Unreleased,PS1
911,Efficus: Kono Omoi o Kimi ni...,Unreleased,PS1
912,Egg,Unreleased,PS1
913,Eggs of Steel: Charlie's Eggcellent Adventure,1998,PS1
914,Egypt 1156 B.C.: Tomb of the Pharaoh,Unreleased,PS1
915,Egypt II: The Heliopolis Prophecy,Unreleased,PS1
916,Ehrgeiz: God Bless the Ring,1999,PS1
917,Eigo no Tetsujin: Center Shiken Trial,Unreleased,PS1
918,Eikan wa Kimi ni 4,Unreleased,PS1
919,Eikou no St Andrews,Unreleased,PS1
920,Einhänder,1998,PS1
921,Eisei Meijin,Unreleased,PS1
922,Eisei Meijin II,Unreleased,PS1
923,Eisei Meijin III,Unreleased,PS1
924,Eithéa,Unreleased,PS1
925,Eko Eko Azaraku: Wizard of Darkness,Unreleased,PS1
926,Eko no Kids: Taga Tame Hi Kane Ha Naru,Unreleased,PS1
927,Elan,Unreleased,PS1
928,Elan Plus,Unreleased,PS1
929,Eldergate,Unreleased,PS1
930,Elemental Gearbolt,1998,PS1
931,Elemental Pinball,Unreleased,PS1
932,Elf o Karu Monotachi,Unreleased,PS1
933,Elf o Karu Monotachi II,Unreleased,PS1
934,Elf o Karu Monotachi: Hanafuda Hen,Unreleased,PS1
935,Elfin Paradise,Unreleased,PS1
936,Eliminator,1999,PS1
937,EMIT Value Set,Unreleased,PS1
938,Emmyrea,Unreleased,PS1
939,The Emperor's New Groove,2000,PS1
940,End Sector,Unreleased,PS1
941,Endless Season: Anoko Doko Noko,Unreleased,PS1
942,Enen Angel,Unreleased,PS1
943,Engacho!,Unreleased,PS1
944,Enigma,Unreleased,PS1
945,EOS: Edge of Skyhigh,Unreleased,PS1
946,Epidemic,1996,PS1
947,Equestrian ShowcaseNA,2003,PS1
948,ESPN MLS GameNight,2000,PS1
949,ESPN X-Games Pro Boarder,1998,PS1
950,E.T.: Interplanetary Mission,2002,PS1
951,Eternal Eyes,2000,PS1
952,Eternal Melody,Unreleased,PS1
953,Europe Racer,Unreleased,PS1
954,European Super League,Unreleased,PS1
955,EVE The Fatal Attraction,Unreleased,PS1
956,EVE: The Lost One,Unreleased,PS1
957,Eve Zero,Unreleased,PS1
958,Evergreen Avenue,Unreleased,PS1
959,Everybody's GolfPAL,1998,PS1
960,Everybody's Golf 2PAL,2000,PS1
961,Every Child Can Succeed 1,1998,PS1
962,Every Child Can Succeed 2,1998,PS1
963,Every Child Can Succeed 3,1998,PS1
964,Every Child Can Succeed 4,1998,PS1
965,Every Child Can Succeed 5,1998,PS1
966,Every Child Can Succeed 6,1998,PS1
967,Every Child Can Succeed 7,1998,PS1
968,Evil Dead: Hail to the King,2000,PS1
969,Evil Zone,1999,PS1
970,Evo's Space Adventures,Unreleased,PS1
971,Exalegiuse,Unreleased,PS1
972,Excalibur 2555 AD,1997,PS1
973,Exector,Unreleased,PS1
974,Exodus Guilty,Unreleased,PS1
975,Expendable,2000,PS1
976,Expert,Unreleased,PS1
977,Explosive Racing,Unreleased,PS1
978,Extra Bright,Unreleased,PS1
979,Extreme 500,Unreleased,PS1
980,Extreme Ghostbusters: Ultimate Invasion,Unreleased,PS1
981,Extreme Go-Kart Racing,2003,PS1
982,Extreme Pinball,1996,PS1
983,Extreme Power,Unreleased,PS1
984,F-1 Grand Prix 1996: Team Unei Simulation,Unreleased,PS1
985,F1 2000,2000,PS1
986,F1 Championship Season 2000,2000,PS1
987,F1 Racing Championship,2000,PS1
988,F1 World Grand Prix 2000,Unreleased,PS1
989,F1 World Grand Prix: 1999 Season,2001,PS1
990,FA Manager,Unreleased,PS1
991,The FA Premier League Football Manager 2000,Unreleased,PS1
992,The FA Premier League Football Manager 2001,Unreleased,PS1
993,FA Premier League Stars,Unreleased,PS1
994,FA Premier League Stars 2001,Unreleased,PS1
995,Fade to Black,1996,PS1
996,Faire Games: Language Arts,1998,PS1
997,Faire Games: Mathematics,1998,PS1
998,Falcata,Unreleased,PS1
999,Family Bowling,Unreleased,PS1
1000,Family Chess,Unreleased,PS1
1001,Family Connection Demonstration,1998,PS1
1002,Family Card Game Fun Pack,2002,PS1
1003,Family Diamond,Unreleased,PS1
1004,Family Feud,2000,PS1
1005,Family Game Pack,2000,PS1
1006,Family Games Compendium,Unreleased,PS1
1007,Family Gunjin Shogi,Unreleased,PS1
1008,Family Igo 2,Unreleased,PS1
1009,Family Igo: Super Strong,Unreleased,PS1
1010,Family Mahjong 2,Unreleased,PS1
1011,Family Shogi: Super Strong,Unreleased,PS1
1012,The FamiRes,Unreleased,PS1
1013,FamiRes e Youkosou!,Unreleased,PS1
1014,The FamiRes: Shijou Saikyou no Menu,Unreleased,PS1
1015,Fantastep,Unreleased,PS1
1016,Fantastic Fortune,Unreleased,PS1
1017,Fantastic Four,1997,PS1
1018,Fantastic Pinball Kyuutenkai,Unreleased,PS1
1019,Farland Saga: Toki no Michishirube,Unreleased,PS1
1020,Farland Story: Yottsu no Fuuin,Unreleased,PS1
1021,Fatal Fury: Wild Ambition,1999,PS1
1022,Favorite Dear,Unreleased,PS1
1023,Favorite Dear: Enkan no Monogatari,Unreleased,PS1
1024,Favorite Dear: Junpaku no Yogensha,Unreleased,PS1
1025,Fear Effect,2000,PS1
1026,Fear Effect 2: Retro Helix,2001,PS1
1027,FEDA 2: White Surge the Platoon,Unreleased,PS1
1028,Felony 11-79,1997,PS1
1029,Fever,Unreleased,PS1
1030,Fever 2,Unreleased,PS1
1031,Fever 3,Unreleased,PS1
1032,Fever 4,Unreleased,PS1
1033,Fever 5,Unreleased,PS1
1034,FIFA 96,1995,PS1
1035,FIFA 97,1996,PS1
1036,FIFA: Road to World Cup 98,December 1997,PS1
1037,FIFA 99,1998,PS1
1038,FIFA 2000,1999,PS1
1039,FIFA 2001,2000,PS1
1040,FIFA 2002,2001,PS1
1041,FIFA Football 2003,2002,PS1
1042,FIFA Football 2004,2003,PS1
1043,FIFA 2005,2004,PS1
1044,The Fifth Element,1998,PS1
1045,Fighter Maker,1999,PS1
1046,Fighter's Impact,Unreleased,PS1
1047,Fighting Eyes,Unreleased,PS1
1048,Fighting Force,1997,PS1
1049,Fighting Force 2,1999,PS1
1050,Fighting Illusion K-1 GP 2000,Unreleased,PS1
1051,Fighting Illusion V: K-1 Grand Prix '99,Unreleased,PS1
1052,Fighting Network RINGS,Unreleased,PS1
1053,Final Doom,1996,PS1
1054,Final Fantasy I,2002,PS1
1055,Final Fantasy II,2002,PS1
1056,Final Fantasy IV,Unreleased,PS1
1057,Final Fantasy V,Unreleased,PS1
1058,Final Fantasy VI,1999,PS1
1059,Final Fantasy VII,1997,PS1
1060,Final Fantasy VIII,1999,PS1
1061,Final Fantasy IX,2000,PS1
1062,Final Fantasy Tactics,1998,PS1
1063,Final Round,Unreleased,PS1
1064,The Final Round,1996,PS1
1065,Finger Flashing,Unreleased,PS1
1066,The Firemen 2: Pete & Danny,Unreleased,PS1
1067,Fire ProWrestling G,Unreleased,PS1
1068,Fire Pro Wrestling: Iron Slam '96,Unreleased,PS1
1069,Firebugs,Unreleased,PS1
1070,Firestorm: ThunderHawk 2,1995,PS1
1071,Fire Woman Matoigumi,Unreleased,PS1
1072,Firo & Klawd,Unreleased,PS1
1073,First Kiss Story,Unreleased,PS1
1074,First Queen IV: Varcia Senki,Unreleased,PS1
1075,Fish On! Bass,Unreleased,PS1
1076,Fisherman's Bait: A Bass Challenge,1999,PS1
1077,Fisherman's Bait 2: Big Ol' Bass,1999,PS1
1078,Fishing Club: Boat no Tsuriken,Unreleased,PS1
1079,Fishing Club: Bouhatei no Tsuriken,Unreleased,PS1
1080,Fishing Club: Hama no Tsuriken,Unreleased,PS1
1081,Fishing Freaks: BassRise Plus,Unreleased,PS1
1082,Fishing Koushien II,Unreleased,PS1
1083,FIST,Unreleased,PS1
1084,Flamberge no Seirei,Unreleased,PS1
1085,The Flintstones: Bedrock Bowling,2000,PS1
1086,Floating Runner,1996,PS1
1087,Flying Squadron,Unreleased,PS1
1088,Football Madness,Unreleased,PS1
1089,Ford Racing,2001,PS1
1090,Ford Truck Mania,2003,PS1
1091,Forget Me Not: Palette,Unreleased,PS1
1092,Formation Soccer '97: The Road To France,Unreleased,PS1
1093,Formation Soccer '98: Ganbare Nippon in France,Unreleased,PS1
1094,Formula 1,1996,PS1
1095,Formula 1 98,1998,PS1
1096,Formula 1: Championship Edition,1997,PS1
1097,Formula Circus,Unreleased,PS1
1098,Formula GP,Unreleased,PS1
1099,Formula Grand Prix: Team Unei Simulation 2 - 1997 Han,Unreleased,PS1
1100,Formula Karts Special Edition,Unreleased,PS1
1101,Formula Nippon '99JP,Unreleased,PS1
1102,Formula One 99,1999,PS1
1103,Formula One 2000,2000,PS1
1104,Formula One 2001,Unreleased,PS1
1105,Formula One Arcade,Unreleased,PS1
1106,Forsaken,1998,PS1
1107,Fox Hunt,1996,PS1
1108,Fox Junction,Unreleased,PS1
1109,FoxKids.com Micro Maniacs RacingNA,2000,PS1
1110,Fox Sports Soccer '99,1998,PS1
1111,Frank Thomas Big Hurt Baseball,1996,PS1
1112,Freestyle Boardin' '99,1999,PS1
1113,Freestyle Motocross: McGrath vs. Pastrana,2000,PS1
1114,Free Talk Studio: Mari no Kimamana Oshaberi,Unreleased,PS1
1115,Frenzy!,Unreleased,PS1
1116,Frisky Tom,Unreleased,PS1
1117,Frogger,1997,PS1
1118,Frogger 2: Swampy's Revenge,2000,PS1
1119,From TV Animation - One Piece: Grand Battle!,Unreleased,PS1
1120,From TV Animation - One Piece: Grand Battle! 2,Unreleased,PS1
1121,Front Mission 1st,Unreleased,PS1
1122,Front Mission 2,Unreleased,PS1
1123,Front Mission 3,2000,PS1
1124,Front Mission: Alternative,Unreleased,PS1
1125,Fun! Fun! Pingu,Unreleased,PS1
1126,Furimukeba Tonari Ni,Unreleased,PS1
1127,Fushigi Deka,Unreleased,PS1
1128,Fushigi no Kuni no Angelique,Unreleased,PS1
1129,Future Cop: LAPD,1998,PS1
1130,Future RacerPAL,Unreleased,PS1
1131,Fuuraiki,Unreleased,PS1
1132,Fuuun Gokuu Ninden,Unreleased,PS1
1133,G-Darius,1998,PS1
1134,G-O-D Pure: Growth or Devolution,Unreleased,PS1
1135,G-Police,1997,PS1
1136,G-Police: Weapons of Justice,1999,PS1
1137,G1 Jockey,Unreleased,PS1
1138,G1 Jockey 2000,Unreleased,PS1
1139,Gaball Screen,Unreleased,PS1
1140,Gadget: Past as Future,Unreleased,PS1
1141,Gaia Master,Unreleased,PS1
1142,GaiaSeed: Project Seed Trap,Unreleased,PS1
1143,Gakkou Deatta Kowai Hanashi S,Unreleased,PS1
1144,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Unreleased,PS1
1145,Gakkou o Tsukurou!!,Unreleased,PS1
1146,Gakkou o Tsukurou!! 2,Unreleased,PS1
1147,Gakkou o Tsukurou!! Kouchou Sensei Monogatari,Unreleased,PS1
1148,Gakuen Sentai Solblast,Unreleased,PS1
1149,Galaga: Destination Earth,2000,PS1
1150,Galaxian³,Unreleased,PS1
1151,Galaxy Fight: Universal WarriorsJP,Unreleased,PS1
1152,Gale Gunner,Unreleased,PS1
1153,Galeoz,Unreleased,PS1
1154,Galerians,2000,PS1
1155,Gallop Racer,Unreleased,PS1
1156,Gallop Racer 2: The One and Only Road to Victory,Unreleased,PS1
1157,Gallop Racer 3: The One and Only Road to VictoryJP,1999,PS1
1158,Gallop Racer 2000,Unreleased,PS1
1159,Gambler Jiko Chuushinha: Ippatsu Shoubu!,Unreleased,PS1
1160,Game de Seishun,Unreleased,PS1
1161,Game de wa Jimeru TOEIC Test Mazuha Nyuumonhen1500,Unreleased,PS1
1162,The Game Maker: Ureure 100 Manpon Gettodaze!,Unreleased,PS1
1163,Game Nihonshi: Kakumeiji Oda Nobunaga,Unreleased,PS1
1164,Game no Tatsujin,Unreleased,PS1
1165,Game no Tatsujin 2,Unreleased,PS1
1166,Game no Tatsujin: The Shanghai,Unreleased,PS1
1167,The Game of Life,1998,PS1
1168,Game Soft o Tsukurou,Unreleased,PS1
1169,Gamera 2000,Unreleased,PS1
1170,Ganba no Bouken: The Puzzle Action,Unreleased,PS1
1171,Ganbare Goemon: Kuru Nara Koi! Ayashige Ikka no Kuroi Kage,Unreleased,PS1
1172,Ganbare Goemon: Ōedo Daikaiten,Unreleased,PS1
1173,Ganbare Goemon: Uchū Kaizoku Akogingu,Unreleased,PS1
1174,Gangway Monsters,Unreleased,PS1
1175,Ganso! Doubutsu Uranai / Renai Uranai Puzzle,Unreleased,PS1
