,title,date,console
557,Grundschule 1.-4. Klasse: Fit fuers Gymnasium 2013,2012,DS
558,Grundschule 1.-4. Klasse: Fit fuers Gymnasium 2014,2013,DS
559,The Guild DS,2009,DS
560,Guilty Gear Dust Strikers,2006,DS
561,Guinness World Records: The Video Game,2008,DS
562,Guitar Hero: On Tour,2008,DS
563,Guitar Hero: On Tour Decades,2008,DS
564,Guitar Hero: On Tour Modern Hits,2009,DS
565,Guitar Rock Tour,2008,DS
566,Gummy Bears Minigolf,2010,DS
567,Gunpey DS,2006,DS
568,Guru Guru,2005,DS
569,Gyakuten Kenji 2,2011,DS
570,Gyouretsu no Dekiru Houritsu Soudansho,2010,DS
571,The Haioku Byoutou,2008,DS
572,The Haishasan,2008,DS
573,Habu Yoshiharu Shōgi de Kitaeru: Ketsudanryoku DS,2009,DS
574,Hachi-One Diver DS,2009,DS
575,Hajime no Ippo The Fighting! DS,2008,DS
576,Hakuōki DS,2009,DS
577,Hakuōki Reimeiroku DS,2012,DS
578,Hakuōki Yuugiroku DS,2011,DS
579,Hakuōki Zuisōroku DS,2011,DS
580,Hamsterz Life,2006,DS
581,Hannah Montana,2006,DS
582,Hannah Montana: The Movie,2009,DS
583,Hana Yori Dango: Koi Seyo Otome,2008,DS
584,Hands On! Tangrams,2009,DS
585,Haneru no Tobira DS: Tanshuku Tetsudou no Yoru,2007,DS
586,Hanguk Eomungyoyuk Yeonguhoe - Hangeom DS,2009,DS
587,Hanshin Tigers DS,2008,DS
588,Happy Bakery,2008,DS
589,Happy Cooking,2008,DS
590,Happy Feet,2006,DS
591,Happy Feet Two,2011,DS
592,Happy Happy Clover,2008,DS
593,Happy Hippos On Tour,2007,DS
594,Happy My Sweets,2008,DS
595,The Hardy Boys: Treasure on the Track,2009,DS
596,Harlem Globetrotters: World Tour,2006,DS
597,Harobots Action!,2005,DS
598,Harry Potter and the Goblet of Fire,2005,DS
599,Harry Potter and the Half-Blood Prince,2009,DS
600,Harry Potter and the Order of the Phoenix,2007,DS
601,Harry Potter and the Deathly Hallows: Part I,2010,DS
602,Harry Potter and the Deathly Hallows: Part II,2011,DS
603,Harukanaru Toki no Naka de: Maihitoyo,2006,DS
604,Harukanaru Toki no Naka de: Yumenoukihashi,2008,DS
605,Harvest Moon DS,2005,DS
606,Harvest Moon DS Cute,2005,DS
607,Harvest Moon: Frantic Farming,2009,DS
608,Harvest Moon DS: Grand Bazaar,2008,DS
609,Harvest Moon DS: Island of Happiness,2007,DS
610,Harvest Moon DS: Sunshine Islands,2008,DS
611,Harvest Moon DS: The Tale of Two Towns,2010,DS
612,Hasbro Family Game Night,2009,DS
613,Have Fun With Crosswords,2009,DS
614,Hayarigami DS: Toshidensetsu Kaii Jiken,2009,DS
615,Hayarigami 2 DS: Toshidensetsu Kaii Jiken,2009,DS
616,Hayate no Gotoku!: Boku ga Romeo de Romeo ga Boku de,2007,DS
617,Hayate no Gotoku!: Ojō-sama Produce Daisakusen Bokuiro ni Somare! Gakkou-Hen,2008,DS
618,Hayate no Gotoku!: Ojō-sama Produce Daisakusen Bokuiro ni Somare! Oyashiki-Hen,2008,DS
619,HeartCatch PreCure! Oshare Collection,2010,DS
620,Heathcliff! Frantic Foto,2010,DS
621,Heavy Armor Brigade,2007,DS
622,Heisei Kyouiku Iinkai DS,2006,DS
623,Heisei Kyouiku Iinkai DS: Zenkoku Touitsu Moshi Special,2007,DS
624,Hell's Kitchen,2008,DS
625,Hello Baby!,2009,DS
626,Hello Kitty no Gotouchi Collection: Koi no DokiDoki Trouble,2007,DS
627,Hello Kitty no Oshare Party Sanrio Character Zukan DS,2007,DS
628,Hello Kitty no PacPac & Logic,2009,DS
629,Hello Kitty no Panda Sport Stadium,2008,DS
630,Hello Kitty Party,2009,DS
631,Hello Kitty: Big City Dreams,2008,DS
632,Hello Kitty: Birthday Adventures,2010,DS
633,Hello Pocoyo!,2008,DS
634,Henry Hatsworth in the Puzzling Adventure,2009,DS
635,Heracles: Battle With The Gods,2007,DS
636,Hero's Saga Laevatein Tactics,2008,DS
637,Heroes of Hellas 2: Olympia,2012,DS
638,Heroes of Mana,2007,DS
639,Het Huis Anubis: De Donkere Strijd,2009,DS
640,Het Huis Anubis: Het Geheim Van Osiris,2010,DS
641,Hexe Lilli Entdeckt Europa,2009,DS
642,Hi Hamtaro! Little Hamsters Big Adventure,2007,DS
643,Hi Hi Puffy AmiYumi: The Genie and the Amp,2006,DS
644,Hidamari Sketch: Doko Demo Sugoroku x 365,2009,DS
645,Hidden Expedition: Titanic,2012,DS
646,Hidden Mysteries: Buckingham Palace,2010,DS
647,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,2010,DS
648,Hidden Mysteries: Titanic: Secrets of the Fateful Voyage,2009,DS
649,Hidden Mysteries: Vampire Secrets,2010,DS
650,Hidden Object Show,2007,DS
651,Hidden Photo,2011,DS
652,Higurashi no Naku Koro ni Kizuna: Daiichikan Tatari,2008,DS
653,Higurashi no Naku Koro ni Kizuna: Dainikan Sō,2008,DS
654,Higurashi no Naku Koro ni Kizuna: Daisankan Rasen,2009,DS
655,Higurashi no Naku Koro ni Kizuna: Daiyonkan Kizuna,2010,DS
656,Hiiro no Kakera DS,2008,DS
657,The Hikyou Tankentai: Choutoko Special,2009,DS
658,Hirameki Action: Chibikko Wagan no Daiki na Bouken,2009,DS
659,Hiromichi Oniisan no Oyako Taisou Navi,2008,DS
660,Hissatsu Kung Fu: Kanji Dragon,2007,DS
661,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",2008,DS
662,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: CR Shinseiki Evangelion - Shito, Futatabi",2008,DS
663,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,2008,DS
664,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,2009,DS
665,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,2010,DS
666,History Great Empires Rome,2009,DS
667,HMH Vokabeltrainer: Englisch,2008,DS
668,HMH Vokabeltrainer: Franzoesisch,2008,DS
669,HMH Vokabeltrainer: Spanisch,2008,DS
670,The Hohei: Butai de Shutsugeki! Senjou no Inutachi,2007,DS
671,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,2008,DS
672,Holly Hobbie & Friends,2007,DS
673,Hollywood Files: Deadly Intrigues,2011,DS
674,Homie Rollerz,2008,DS
675,Honda ATV Fever,2010,DS
676,Honeycomb Beat,2006,DS
677,Honki de Manabu: LEC de Goukaku - DS Hishou Kentei 2-Kyuu/3-Kyuu,2009,DS
678,Honki de Manabu: LEC de Goukaku - DS Takuchi Tatemono Torihiki Shuninsha,2009,DS
679,Honki de Manabu: LEC de Goukakuru - DS Gyouseishoshi,2010,DS
680,Honki de Manabu: LEC de Goukakuru - DS Kikenbutsu Toriatsukaimono Otsushu 4-Rui,2009,DS
681,Honki de Manabu: LEC de Goukakuru - DS Koumuinshiken Suumato Shori,2009,DS
682,Honki de Manabu: LEC de Goukakuru - DS Takuchi Tatemono Torihiki Shuninsha 2011-Toshi & 2012-Toshi Nendoban,2011,DS
683,Hop: The Movie Game,2011,DS
684,Hoppie,2011,DS
685,Horrible Histories: Ruthless Romans,2009,DS
686,Horrid Henry,2010,DS
687,Horrid Henry's Horrid Adventure,2010,DS
688,Horse & Foal: My Riding Stables,2008,DS
689,Horse Life,2007,DS
690,Horse Life 3,2010,DS
691,Horse Life Adventures,2010,DS
692,Horseland,2008,DS
693,Horsez,2006,DS
694,Hoshigami Remix,2007,DS
695,Hoshizora no Comic Garden,2008,DS
696,Hospital Giant,2007,DS
697,The Host Shiyouze! DX Knight King,2009,DS
698,Hot Wheels: Battle Force 5,2009,DS
699,Hot Wheels: Beat That!,2007,DS
700,Hot Wheels: Track Attack,2010,DS
701,Hotel Deluxe,2009,DS
702,Hotel Dusk: Room 215,2007,DS
703,Hotel for Dogs,2009,DS
704,Hotel Giant DS,2008,DS
705,Hotel Transylvania,2012,DS
706,Hottarake no Shima: Kanata to Nijiiro no Kagami,2009,DS
707,Houkago Shounen,2008,DS
708,House M.D.,2010,DS
709,How To Pass Your Driving Test,2008,DS
710,How to Train Your Dragon,2010,DS
711,Hudson x GReeeeN Live!? DeeeeS!?,2010,DS
712,Hugo: Den forsvundne Kaempe,2012,DS
713,Hugo: Magic In The Troll Woods,2010,DS
714,Hugo: Trollakademin 2 - Jakten pa Kristallkartan,2012,DS
715,The Humans: Meet the Ancestors!,2009,DS
716,Hurry Up Hedgehog!,2008,DS
717,Hysteria Hospital: Emergency Ward,2009,DS
718,I Heart Geeks!,2011,DS
719,I Love Babies,2011,DS
720,I Love Beauty: Hollywood Makeover,2009,DS
721,I Love Horses,2009,DS
722,I Love Puppies,2010,DS
723,I Spy: Castle,2011,DS
724,I Spy: Fun House,2007,DS
725,I Spy: Universe,2010,DS
726,I'm A Celebrity... Get Me Out of Here!,2009,DS
727,iCarly,2009,DS
728,iCarly: Groovy Foodie!,2012,DS
729,iCarly 2: iJoin the Click!,2010,DS
730,Ice Age 2: The Meltdown,2006,DS
731,Ice Age: Continental Drift – Arctic Games,2012,DS
732,Ice Age: Dawn of the Dinosaurs,2009,DS
733,Ico Soccer,2009,DS
734,Idaten Jump DS: Moero! Flame Kaiser,2006,DS
735,Idol Janshi Suchie-Pai III Remix,2007,DS
736,The Idolm@ster: Dearly Stars,2009,DS
737,Igor,2008,DS
738,Ikatan: Ikamono Tantei,2008,DS
739,Ikou: Intelligenztrainer fur Kids,2009,DS
740,IL-2 Sturmovik: Birds of Prey,2009,DS
741,Illust Logic DS + Colorful Logic,2007,DS
742,The Illust Puzzle & Suuji Puzzle 2,2007,DS
743,Imagine: Animal Doctor,2007,DS
744,Imagine: Animal Doctor Care Center,2010,DS
745,Imagine: Artist,2009,DS
746,Imagine: Babysitters,2008,DS
747,Imagine: Babyz,2007,DS
748,Imagine: Babyz Fashion,2009,DS
749,Imagine: Ballet Star,2008,DS
750,Imagine: Boutique Owner,2009,DS
751,Imagine: Cheerleader,2009,DS
752,Imagine: Detective,2009,DS
753,Imagine: Family Doctor,2009,DS
754,Imagine: Fashion Designer,2007,DS
755,Imagine: Fashion Designer New York,2008,DS
756,Imagine: Fashion Designer World Tour,2009,DS
757,Imagine: Fashion Paradise,2010,DS
758,Imagine: Fashion Stylist,2010,DS
759,Imagine: Figure Skater,2007,DS
760,Imagine: Ice Champions,2007,DS
761,Imagine: Interior Designer,2008,DS
762,Imagine: Makeup Artist,2008,DS
763,Imagine: Master Chef,2007,DS
764,Imagine: Movie Star,2008,DS
765,Imagine: Music Fest,2009,DS
766,Imagine: Party Planner,2010,DS
767,Imagine: Reporter,2009,DS
768,Imagine: Resort Owner,2010,DS
769,Imagine: Rock Star,2008,DS
770,Imagine: Salon Stylist,2009,DS
771,Imagine: Soccer Captain,2009,DS
772,Imagine: Sweet 16,2009,DS
773,Imagine: Teacher,2008,DS
774,Imagine: Teacher Class Trip,2009,DS
775,Imagine: Wedding Designer,2009,DS
776,Imagine: Zookeeper,2008,DS
777,Imasugu Tsukaeru Mamechishiki: Quiz Zatsugaku-Ou DS,2010,DS
778,Imi made Wakaru Otona no Jukugo Renshuu: Kadokawa Ruigo Shinjiten Kara 5-Man Mon,2009,DS
779,Impossible Mission,2007,DS
780,Inazuma Eleven,2008,DS
781,Inazuma Eleven 2: Firestorm,2009,DS
782,Inazuma Eleven 2: Blizzard,2009,DS
783,Inazuma Eleven 3: Sekai e no Chousen!! Bomber,2010,DS
784,Inazuma Eleven 3: Sekai e no Chousen!! Spark,2010,DS
785,Inazuma Eleven 3: Sekai e no Chousen!! The Ogre,2010,DS
786,The Incredible Hulk,2008,DS
787,Indiana Jones and the Staff of Kings,2009,DS
788,Indianapolis 500 Legends,2007,DS
789,Indo Shiki Keisan Drill DS,2008,DS
790,Indoor Sports Club,2008,DS
791,Infinite Space,2009,DS
792,Inkheart,2009,DS
793,Insecticide,2008,DS
794,Intellivision Lives!,2010,DS
795,Interactive Storybook Series 1,2007,DS
796,Interactive Storybook Series 2,2007,DS
797,Interactive Storybook Series 3,2007,DS
798,Intervilles,2008,DS
799,Inu Kaisha,2009,DS
800,Inugamike no Ichizoku,2009,DS
801,InuYasha: Secret of the Divine Jewel,2007,DS
802,Ippan Zaidan Houjin: Nippon Kanji Shuujukudo Kentei Kikou Kounen - Tsuutenkaku DS,2010,DS
803,Iraroji VOW,2007,DS
804,Irodzuki Tincle no Koi no Balloon Trip,2009,DS
805,Iron Chef America: Supreme Cuisine,2008,DS
806,Iron Feather,2006,DS
807,Iron Man,2008,DS
808,Iron Man 2,2010,DS
809,Iron Master: The Legendary Blacksmith,2007,DS
810,Ishin no Arashi: Shippuu Ryuumeden,2009,DS
811,Itadaki Street DS,2007,DS
812,Item Getter: Bokura no Kagaku to Mahou no Kankei,2009,DS
813,Itouke no Urawaza DS,2008,DS
814,Itsu Demo Doko Demo Dekiru Igo: AI Igo DS,2006,DS
815,Itsu Demo Doko Demo Dekiru Shogi: AI Shogi DS,2006,DS
816,Itsu Demo Doko Demo: Onita Atsushi no Seiji Quiz DS,2007,DS
817,Ivy the Kiwi?,2010,DS
818,Izuna: Legend of the Unemployed Ninja,2006,DS
819,Izuna 2: The Unemployed Ninja Returns,2007,DS
