placement,name,id,char1,char2,char3,tourney,event,date
49,JJnews,12019077,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
49,TTV BxKeyz,11983634,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
49,Alexander,12021590,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
49,Espi0,12021622,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
49,BlueHek997,12017804,Ky,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Yurikov,12020422,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,PRBigButtJackson,12020545,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Darren,12002510,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Pepto Griswold,12019527,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Hachiman,12018473,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Icebound,12020149,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Saint,12019137,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,OD78891,12018810,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,CammyEXE,12017325,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Zwei,12019488,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,bimbird,12018940,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Larry Cage,12020655,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Cinamon,12021387,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,J-Kreed,12017691,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,The Autman,12019602,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Link,12021210,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Rem,12017601,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Musty,12020546,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,chvpter,12019456,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,DominentVT,11985306,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,THE GUIDE,12018048,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Envy,12020381,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Beluga,12020704,Millia,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,greed_,12018178,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,40%Flashkick,12019108,Gio,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,MeTaLenz,12020536,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,PotatoJones,12014296,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Frankopotamus,12017801,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Zuta,12019597,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Terb,12021139,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Freege,12018747,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
65,Skar,12020136,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Chetoo,12019865,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Pinkeroh,12021060,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,RTG,12014445,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Phuchi,12015656,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Gavin_XI,12018907,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Wonton,12021739,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,galaxybutter,12021642,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,wffls,12015534,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Tenack,12019310,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Vera Caelestis,12020934,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Lovespark,12015178,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Nekowo,12020158,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Flonominal,12021729,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Tilted,12018840,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Junko,12021557,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Reno,11983561,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Zorick,12019930,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,sin,12018309,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Guato,12020527,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Lu'Cie,12020110,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,NoXX,12021421,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Bimmy,12018220,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Mango4Tango,12019648,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,AlexNoah89,12019344,Ram,Happy,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Mr.Noodles,12018340,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Dragknown,12014280,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Haa,12019599,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Raiju,12021862,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,pip gameing,12020532,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,greenduck64,12020408,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,Kaiina,12021701,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
97,KidFrost,12019613,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,hoke,12019910,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Twillie,12019178,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,MrErudon,12021212,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Mythicbird,12020592,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Bazuso,12014855,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Mixup,12019480,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Knoll,12011142,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Gear_Lock,12003577,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Izumi,12009697,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Corey,12017302,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,cmb,12012019,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Tasha,12021091,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,NUTS_HANGIN_69,12006286,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,ButtonMasher,12019339,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Ichi,12019642,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Lord Lewis,12008534,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Cerea1ki11er29,12021604,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,JonConBoi,12019011,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Nushinator,12021030,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Flare_g,12017184,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,winty guitar,12017342,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,K0ba,12017129,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Revi,12021644,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,LuMa,11987761,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Pinecone,12017966,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,ohko,12020606,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Feather,12018109,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,riyeawa,11980758,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Wosernerd,12014307,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,thiccblades,12020480,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Beamin,12019287,Anji,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,seph,12021906,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,BandidoStar,12013966,Baiken,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,seovin,12021633,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Almourex,12003231,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Leafboy,11984489,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,royalty,12019280,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Kreeg,11980484,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Noisette,12021861,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,MaliKitE.,12019165,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,futurethief,12011260,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,beef,12019568,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,AnomalousRaven,11983607,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
129,Grant,12017707,,,,tns-guilty-gear-strive-64-crossplay,guilty-gear-strive-crossplay,1.2.23
1,NBNHMR,12079991,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
2,Dende,12083708,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
3,hayatei,12080786,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
4,SQ,12084536,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
5,MFCR,12080547,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
5,PrinceJobber,12081031,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
7,Rat,12084275,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
7,Hotashi,12084267,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
9,PORK LAZER,12077923,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
9,Kshuewhatdamoo,12079877,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
9,CPU,12075999,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
9,Yoyomaster,12084669,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
13,MacMens,12075701,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
13,MjKurase,12079326,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
13,Solstice,12079473,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
13,OneTrueSnorlax,12078960,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,Flare_g,12080314,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,daze,12082311,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,Chetoo,12080350,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,Testyourluck,12080811,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,pedrito,12075676,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,Lolo,12075524,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,Ant,12030895,Axl,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
17,iDom,12082312,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Lurry,12083013,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,mike_Saftig,12077819,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Foxy Tune,12035327,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Memokarp,12083316,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Herbz,12083786,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Dwarl Warberry,12081666,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Zintai,12083872,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
25,Minish,12070413,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Nom,12078270,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Voltiyon,12078480,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Tensorial,12083555,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,1mperfectiON,12075678,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Levity,12076040,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Link,12083667,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,amoeba,12083712,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,BEPaw,12081569,Test,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Darren,12048778,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Llama3Lord,12074957,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Papple,12082860,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Crescendo,12083640,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Kreator,12080304,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Skull_Duggers,12077779,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,Eddventure,12080650,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
33,40%Flashkick,12023885,Gio,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Young_Gouki,12079614,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Marvelo,12083153,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,SquidgeLuke,12083192,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,OddToaster,12080047,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Saint,12081464,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,UnbreakableDoof,12076343,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Cheeba,12083038,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,OD78891,12084701,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,LeafBlade,12079272,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Hourglass_of_rain,12078794,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Genericnamebrand,12074439,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Boomano,12084285,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Envy,12083256,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Aeduo,12084328,Sol,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,Shambles,12071427,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
49,SudaHead,12068166,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Medici,12084271,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Infinitelaws,12080814,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Sam Shawn,12083182,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Zenkai,12073332,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,galaxybutter,12079637,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,BurgerDaddy,12079882,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Kreeg,12082585,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,KidDracula,12080504,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Guato,12077835,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Collom,12076587,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Kiri,12082039,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Lamayo,12080279,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Apotheosis,12083426,Zato,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Rin,12078864,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,PRBigButtJackson,12081655,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Tapion,12078863,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,onar,12061907,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Vega,12077598,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,RiotFGC,12080593,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,MrChupy01,12073797,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,SonAceKeem,12081075,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,ITH,12084594,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Vegeks_,12076389,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Arba,12077631,Nago,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Kaz,12083941,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Grandino,12078510,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Mystery Solver,12077926,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,RainUchiha,12075458,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,CStream,12080196,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,EliTheCurry,12082547,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Young_Lz_23,12080893,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
65,Trevor Tsu,12084923,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,AoiKypher,12080216,Gio,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Wincho,12084571,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Penny Eleanor,12076306,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Ronincat,12078795,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,BlackSamuraiX,12081643,Leo,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,mkj,12084015,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,TurtleAndBeyond,12083986,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,CreakyAxe,12083329,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,StunningTable,12084839,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Freege,12081619,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Almourex,12073556,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Aviator,12084222,Gio,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,angxiii,12081107,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,SkylarOVA,12077686,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,UMISHO,12084332,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Petrafied,12077690,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Tilted,12080186,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,THE GUIDE,12083984,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,ButtonMasher,12080321,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,thiccblades,12079707,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,G.Socks,12061957,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Skar,12080223,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Cinamon,12078817,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Bwead,12073243,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,TTV BxKeyz,12080168,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Sho,12084700,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,The Autman,12081027,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Twillie,12080322,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Kyo_Kanon_KSG,12084675,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,NewbieSani,12028882,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,K20T00,12080351,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
97,Akeno,12080313,ram,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,Mr.Noodles,12080244,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,Gavin_XI,12084300,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,JahDrop,12081479,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,Chaos90,12076308,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,RTG,12078635,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,Scouter_Duck,12076296,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
129,CammyEXE,12080252,,,,tns-guilty-gear-strive-65-crossplay,guilty-gear-strive-crossplay,1.16.23
